run	biosample	rank	n_pathogens	n_cryptic	coinfection	declared_taxids	declared_names	stress	setting	coinf_intent
ERR13150779	SAMEA115652381	species	12	11	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13150779	SAMEA115652381	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13153961	SAMEA115652383	species	1	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13153961	SAMEA115652383	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159045	SAMEA115652384	species	7	6	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159045	SAMEA115652384	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159060	SAMEA115652385	species	2	1	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159060	SAMEA115652385	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159077	SAMEA115652386	species	2	1	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159077	SAMEA115652386	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159104	SAMEA115652387	species	3	2	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159104	SAMEA115652387	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159136	SAMEA115652389	species	2	1	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13159136	SAMEA115652389	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13166132	SAMEA115577686	species	11	10	yes	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13166132	SAMEA115577686	genus	0	0	no	5518	Fusarium graminearum	biotic	field	single_pathogen_focus
ERR13340220	SAMEA115782794	species	5	4	yes	27350	Puccinia striiformis f.sp. tritici	biotic	field	single_pathogen_focus
ERR13340220	SAMEA115782794	genus	0	0	no	27350	Puccinia striiformis f.sp. tritici	biotic	field	single_pathogen_focus
ERR13340224	SAMEA115782798	species	8	7	yes	27350	Puccinia striiformis f.sp. tritici	biotic	field	single_pathogen_focus
ERR13340224	SAMEA115782798	genus	0	0	no	27350	Puccinia striiformis f.sp. tritici	biotic	field	single_pathogen_focus
ERR1360186	SAMEA3931306	species	22	21	yes	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360186	SAMEA3931306	genus	0	0	no	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360187	SAMEA3931314	species	22	21	yes	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360187	SAMEA3931314	genus	0	0	no	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360192	SAMEA3931309	species	25	24	yes	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360192	SAMEA3931309	genus	0	0	no	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360193	SAMEA3931317	species	24	23	yes	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR1360193	SAMEA3931317	genus	0	0	no	318829	Magnaporthe oryzae	biotic	field	single_pathogen_focus
ERR14823239	SAMEA117974835	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823239	SAMEA117974835	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823246	SAMEA117974842	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823246	SAMEA117974842	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823249	SAMEA117974845	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823249	SAMEA117974845	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823250	SAMEA117974846	species	2	1	yes	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR14823250	SAMEA117974846	genus	0	0	no	5180	Sclerotinia sclerotiorum	biotic	field	single_pathogen_focus
ERR15005444	SAMEA117592925	species	15	14	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005444	SAMEA117592925	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005445	SAMEA117592926	species	15	14	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005445	SAMEA117592926	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005446	SAMEA117592927	species	15	14	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005446	SAMEA117592927	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005448	SAMEA117593022	species	17	16	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005448	SAMEA117593022	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005449	SAMEA117593023	species	16	15	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005449	SAMEA117593023	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005450	SAMEA117593024	species	18	17	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005450	SAMEA117593024	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005451	SAMEA117592928	species	10	9	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005451	SAMEA117592928	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005452	SAMEA117592929	species	22	21	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005452	SAMEA117592929	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005453	SAMEA117592930	species	23	22	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005453	SAMEA117592930	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005455	SAMEA117592932	species	22	21	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005455	SAMEA117592932	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005456	SAMEA117592933	species	21	20	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005456	SAMEA117592933	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005459	SAMEA117592936	species	20	19	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005459	SAMEA117592936	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005460	SAMEA117592937	species	16	15	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005460	SAMEA117592937	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005463	SAMEA117592940	species	9	8	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005463	SAMEA117592940	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005464	SAMEA117592941	species	19	18	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005464	SAMEA117592941	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005466	SAMEA117592943	species	8	7	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005466	SAMEA117592943	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005467	SAMEA117592944	species	16	15	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005467	SAMEA117592944	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005468	SAMEA117592945	species	14	13	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005468	SAMEA117592945	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005469	SAMEA117592946	species	23	22	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005469	SAMEA117592946	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005470	SAMEA117592947	species	21	20	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005470	SAMEA117592947	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005471	SAMEA117592948	species	8	7	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005471	SAMEA117592948	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005473	SAMEA117592950	species	21	20	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005473	SAMEA117592950	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005474	SAMEA117592951	species	16	15	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005474	SAMEA117592951	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005476	SAMEA117592953	species	14	13	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005476	SAMEA117592953	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005477	SAMEA117592954	species	18	17	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005477	SAMEA117592954	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005481	SAMEA117592958	species	14	13	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005481	SAMEA117592958	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005482	SAMEA117592959	species	8	7	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005482	SAMEA117592959	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005483	SAMEA117592960	species	11	10	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005483	SAMEA117592960	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005484	SAMEA117592961	species	12	11	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005484	SAMEA117592961	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005486	SAMEA117592963	species	23	22	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005486	SAMEA117592963	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005487	SAMEA117592964	species	17	16	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005487	SAMEA117592964	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005488	SAMEA117592965	species	21	20	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005488	SAMEA117592965	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005489	SAMEA117592966	species	17	16	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005489	SAMEA117592966	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005491	SAMEA117592968	species	14	13	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005491	SAMEA117592968	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005492	SAMEA117592969	species	7	6	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005492	SAMEA117592969	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005493	SAMEA117592970	species	13	12	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005493	SAMEA117592970	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005495	SAMEA117592972	species	7	6	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005495	SAMEA117592972	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005496	SAMEA117592973	species	24	23	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005496	SAMEA117592973	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005497	SAMEA117592974	species	7	6	yes	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
ERR15005497	SAMEA117592974	genus	0	0	no	168172,208348,56615	Puccinia triticina; Puccinia graminis f. sp. tritici; Puccinia striiformis f. sp. tritici	biotic	field	single_pathogen_focus
