genus	deep_species	shallow_species	deep_depth	shallow_pangenome_kmers	overlap_kmers	ambiguous_at_b1	ambiguous_at_b4	frac_misassigned_at_b1	frac_misassigned_at_b4	misassigned_at_b1	misassigned_at_b4
Fusarium	Fusarium oxysporum	Fusarium cf. solani	4	63232400	106400	56400	66400	0.000791	0.000633	50000	40000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	5	63232400	106400	56400	66400	0.000791	0.000633	50000	40000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	6	63232400	109400	58000	68400	0.000813	0.000648	51400	41000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	7	63232400	111600	59200	70600	0.000829	0.000648	52400	41000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	8	63232400	113200	59600	71000	0.000848	0.000667	53600	42200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	9	63232400	113800	60000	71600	0.000851	0.000667	53800	42200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	10	63232400	114800	60200	71800	0.000863	0.00068	54600	43000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	11	63232400	118600	61200	74000	0.000908	0.000705	57400	44600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	12	63232400	121800	61400	74800	0.000955	0.000743	60400	47000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	13	63232400	128000	63000	76800	0.001028	0.00081	65000	51200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	14	63232400	129000	63200	77000	0.001041	0.000822	65800	52000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	15	63232400	131200	64200	78000	0.00106	0.000841	67000	53200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	16	63232400	131200	64200	78000	0.00106	0.000841	67000	53200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	17	63232400	131200	64200	78000	0.00106	0.000841	67000	53200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	18	63232400	132200	64400	78200	0.001072	0.000854	67800	54000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	19	63232400	134200	65600	79400	0.001085	0.000867	68600	54800
Fusarium	Fusarium oxysporum	Fusarium cf. solani	20	63232400	134600	65800	79800	0.001088	0.000867	68800	54800
Fusarium	Fusarium oxysporum	Fusarium cf. solani	21	63232400	135200	66000	80200	0.001094	0.00087	69200	55000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	22	63232400	136000	66200	80400	0.001104	0.000879	69800	55600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	23	63232400	136400	66200	80400	0.00111	0.000886	70200	56000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	24	63232400	136800	66400	80800	0.001113	0.000886	70400	56000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	25	63232400	136800	66400	80800	0.001113	0.000886	70400	56000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	26	63232400	141800	68200	83400	0.001164	0.000924	73600	58400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	27	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	28	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	29	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	30	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	31	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	32	63232400	142200	68400	83600	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	33	63232400	142600	68800	84000	0.001167	0.000927	73800	58600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	34	63232400	143000	69000	84200	0.00117	0.00093	74000	58800
Fusarium	Fusarium oxysporum	Fusarium cf. solani	35	63232400	143000	69000	84200	0.00117	0.00093	74000	58800
Fusarium	Fusarium oxysporum	Fusarium cf. solani	36	63232400	155800	76200	92800	0.001259	0.000996	79600	63000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	37	63232400	156200	76600	93200	0.001259	0.000996	79600	63000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	38	63232400	156200	76600	93200	0.001259	0.000996	79600	63000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	39	63232400	156200	76600	93200	0.001259	0.000996	79600	63000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	40	63232400	158000	77400	94000	0.001275	0.001012	80600	64000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	41	63232400	158200	77400	94200	0.001278	0.001012	80800	64000
Fusarium	Fusarium oxysporum	Fusarium cf. solani	42	63232400	158400	77400	94200	0.001281	0.001015	81000	64200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	43	63232400	158400	77400	94200	0.001281	0.001015	81000	64200
Fusarium	Fusarium oxysporum	Fusarium cf. solani	44	63232400	158600	77400	94200	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	45	63232400	158600	77400	94200	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	46	63232400	158600	77400	94200	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	47	63232400	158800	77600	94400	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	48	63232400	158800	77600	94400	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	49	63232400	158800	77600	94400	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	50	63232400	158800	77600	94400	0.001284	0.001018	81200	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	51	63232400	160200	77600	95800	0.001306	0.001018	82600	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	52	63232400	160200	77600	95800	0.001306	0.001018	82600	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	53	63232400	160200	77600	95800	0.001306	0.001018	82600	64400
Fusarium	Fusarium oxysporum	Fusarium cf. solani	54	63232400	160800	77600	96200	0.001316	0.001022	83200	64600
Fusarium	Fusarium oxysporum	Fusarium cf. solani	55	63232400	161800	78000	96600	0.001325	0.001031	83800	65200
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	1	24631000	52600	51800	52600	3.2e-05	0.0	800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	2	24631000	58200	57200	58200	4.1e-05	0.0	1000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	3	24631000	64600	62800	64600	7.3e-05	0.0	1800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	4	24631000	72200	68200	72200	0.000162	0.0	4000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	5	24631000	72200	68200	72200	0.000162	0.0	4000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	6	24631000	75600	71600	75600	0.000162	0.0	4000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	7	24631000	77800	73000	77800	0.000195	0.0	4800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	8	24631000	78200	73400	78200	0.000195	0.0	4800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	9	24631000	79400	74600	79400	0.000195	0.0	4800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	10	24631000	80200	75400	80200	0.000195	0.0	4800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	11	24631000	82000	77200	82000	0.000195	0.0	4800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	12	24631000	83800	78200	83800	0.000227	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	13	24631000	86800	80600	86800	0.000252	0.0	6200	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	14	24631000	87200	81000	87200	0.000252	0.0	6200	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	15	24631000	88600	82400	88600	0.000252	0.0	6200	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	16	24631000	88600	82400	88600	0.000252	0.0	6200	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	17	24631000	88600	82400	88600	0.000252	0.0	6200	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	18	24631000	89600	83200	89600	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	19	24631000	90000	83600	90000	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	20	24631000	90200	83800	90200	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	21	24631000	90800	84400	90800	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	22	24631000	91000	84600	91000	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	23	24631000	91200	84800	91200	0.00026	0.0	6400	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	24	24631000	91600	85000	91600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	25	24631000	91600	85000	91600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	26	24631000	94400	87800	94400	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	27	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	28	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	29	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	30	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	31	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	32	24631000	94600	88000	94600	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	33	24631000	95000	88400	95000	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	34	24631000	95200	88600	95200	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	35	24631000	95200	88600	95200	0.000268	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	36	24631000	105000	98200	105000	0.000276	0.0	6800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	37	24631000	105000	98200	105000	0.000276	0.0	6800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	38	24631000	105000	98200	105000	0.000276	0.0	6800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	39	24631000	105200	98400	105200	0.000276	0.0	6800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	40	24631000	106600	99800	106600	0.000276	0.0	6800	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	41	24631000	106800	99800	106800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	42	24631000	106800	99800	106800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	43	24631000	106800	99800	106800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	44	24631000	107600	100600	107600	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	45	24631000	107600	100600	107600	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	46	24631000	107600	100600	107600	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	47	24631000	107800	100800	107800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	48	24631000	107800	100800	107800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	49	24631000	107800	100800	107800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	50	24631000	107800	100800	107800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	51	24631000	109200	102200	109200	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	52	24631000	109200	102200	109200	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	53	24631000	109200	102200	109200	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	54	24631000	109600	102600	109600	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium euwallaceae	55	24631000	109800	102800	109800	0.000284	0.0	7000	0
Fusarium	Fusarium oxysporum	Fusarium falciforme	1	30412600	83400	67800	80400	0.000513	9.9e-05	15600	3000
Fusarium	Fusarium oxysporum	Fusarium falciforme	2	30412600	97200	76000	93000	0.000697	0.000138	21200	4200
Fusarium	Fusarium oxysporum	Fusarium falciforme	3	30412600	128000	91000	121400	0.001217	0.000217	37000	6600
Fusarium	Fusarium oxysporum	Fusarium falciforme	4	30412600	142000	97400	133800	0.001466	0.00027	44600	8200
Fusarium	Fusarium oxysporum	Fusarium falciforme	5	30412600	142000	97400	133800	0.001466	0.00027	44600	8200
Fusarium	Fusarium oxysporum	Fusarium falciforme	6	30412600	145200	98800	136600	0.001526	0.000283	46400	8600
Fusarium	Fusarium oxysporum	Fusarium falciforme	7	30412600	148600	101400	140000	0.001552	0.000283	47200	8600
Fusarium	Fusarium oxysporum	Fusarium falciforme	8	30412600	154200	103600	144200	0.001664	0.000329	50600	10000
Fusarium	Fusarium oxysporum	Fusarium falciforme	9	30412600	155000	104200	145000	0.00167	0.000329	50800	10000
Fusarium	Fusarium oxysporum	Fusarium falciforme	10	30412600	159000	107200	148600	0.001703	0.000342	51800	10400
Fusarium	Fusarium oxysporum	Fusarium falciforme	11	30412600	168600	110600	157000	0.001907	0.000381	58000	11600
Fusarium	Fusarium oxysporum	Fusarium falciforme	12	30412600	173400	114200	161200	0.001947	0.000401	59200	12200
Fusarium	Fusarium oxysporum	Fusarium falciforme	13	30412600	180400	118000	167400	0.002052	0.000427	62400	13000
Fusarium	Fusarium oxysporum	Fusarium falciforme	14	30412600	185400	120200	172400	0.002144	0.000427	65200	13000
Fusarium	Fusarium oxysporum	Fusarium falciforme	15	30412600	192000	122600	178800	0.002282	0.000434	69400	13200
Fusarium	Fusarium oxysporum	Fusarium falciforme	16	30412600	192200	122800	179000	0.002282	0.000434	69400	13200
Fusarium	Fusarium oxysporum	Fusarium falciforme	17	30412600	192200	122800	179000	0.002282	0.000434	69400	13200
Fusarium	Fusarium oxysporum	Fusarium falciforme	18	30412600	196800	126000	183600	0.002328	0.000434	70800	13200
Fusarium	Fusarium oxysporum	Fusarium falciforme	19	30412600	198000	126800	184400	0.002341	0.000447	71200	13600
Fusarium	Fusarium oxysporum	Fusarium falciforme	20	30412600	198600	127400	185000	0.002341	0.000447	71200	13600
Fusarium	Fusarium oxysporum	Fusarium falciforme	21	30412600	199400	127800	185800	0.002354	0.000447	71600	13600
Fusarium	Fusarium oxysporum	Fusarium falciforme	22	30412600	207200	129200	192000	0.002565	0.0005	78000	15200
Fusarium	Fusarium oxysporum	Fusarium falciforme	23	30412600	210600	129600	195200	0.002663	0.000506	81000	15400
Fusarium	Fusarium oxysporum	Fusarium falciforme	24	30412600	211600	129800	196200	0.00269	0.000506	81800	15400
Fusarium	Fusarium oxysporum	Fusarium falciforme	25	30412600	211600	129800	196200	0.00269	0.000506	81800	15400
Fusarium	Fusarium oxysporum	Fusarium falciforme	26	30412600	217200	133800	200400	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	27	30412600	217200	133800	200400	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	28	30412600	217400	134000	200600	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	29	30412600	217400	134000	200600	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	30	30412600	217400	134000	200600	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	31	30412600	217600	134200	200800	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	32	30412600	217600	134200	200800	0.002742	0.000552	83400	16800
Fusarium	Fusarium oxysporum	Fusarium falciforme	33	30412600	221600	135800	203800	0.002821	0.000585	85800	17800
Fusarium	Fusarium oxysporum	Fusarium falciforme	34	30412600	222000	136000	204200	0.002828	0.000585	86000	17800
Fusarium	Fusarium oxysporum	Fusarium falciforme	35	30412600	222000	136000	204200	0.002828	0.000585	86000	17800
Fusarium	Fusarium oxysporum	Fusarium falciforme	36	30412600	232600	145200	214600	0.002874	0.000592	87400	18000
Fusarium	Fusarium oxysporum	Fusarium falciforme	37	30412600	232600	145200	214600	0.002874	0.000592	87400	18000
Fusarium	Fusarium oxysporum	Fusarium falciforme	38	30412600	232600	145200	214600	0.002874	0.000592	87400	18000
Fusarium	Fusarium oxysporum	Fusarium falciforme	39	30412600	234000	145400	215600	0.002913	0.000605	88600	18400
Fusarium	Fusarium oxysporum	Fusarium falciforme	40	30412600	236800	147800	218200	0.002926	0.000612	89000	18600
Fusarium	Fusarium oxysporum	Fusarium falciforme	41	30412600	238400	148600	219800	0.002953	0.000612	89800	18600
Fusarium	Fusarium oxysporum	Fusarium falciforme	42	30412600	238400	148600	219800	0.002953	0.000612	89800	18600
Fusarium	Fusarium oxysporum	Fusarium falciforme	43	30412600	239600	149600	220800	0.002959	0.000618	90000	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	44	30412600	240400	150400	221600	0.002959	0.000618	90000	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	45	30412600	240400	150400	221600	0.002959	0.000618	90000	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	46	30412600	240400	150400	221600	0.002959	0.000618	90000	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	47	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	48	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	49	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	50	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	51	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	52	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	53	30412600	240600	150400	221800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	54	30412600	241600	151400	222800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium falciforme	55	30412600	241600	151400	222800	0.002966	0.000618	90200	18800
Fusarium	Fusarium oxysporum	Fusarium floridanum	1	24348200	49400	48000	49400	5.7e-05	0.0	1400	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	2	24348200	55200	53200	55200	8.2e-05	0.0	2000	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	3	24348200	58600	55400	58600	0.000131	0.0	3200	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	4	24348200	61000	57000	61000	0.000164	0.0	4000	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	5	24348200	61000	57000	61000	0.000164	0.0	4000	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	6	24348200	63400	58800	63400	0.000189	0.0	4600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	7	24348200	64200	59600	64200	0.000189	0.0	4600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	8	24348200	64800	60200	64800	0.000189	0.0	4600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	9	24348200	65400	60800	65400	0.000189	0.0	4600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	10	24348200	66200	61600	66200	0.000189	0.0	4600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	11	24348200	68400	63400	68400	0.000205	0.0	5000	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	12	24348200	70000	65000	70000	0.000205	0.0	5000	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	13	24348200	73000	67400	73000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	14	24348200	73000	67400	73000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	15	24348200	74000	68400	74000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	16	24348200	74000	68400	74000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	17	24348200	74000	68400	74000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	18	24348200	74400	68800	74400	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	19	24348200	75000	69400	75000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	20	24348200	75200	69600	75200	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	21	24348200	75400	69800	75400	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	22	24348200	75800	70200	75800	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	23	24348200	75800	70200	75800	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	24	24348200	76000	70400	76000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	25	24348200	76000	70400	76000	0.00023	0.0	5600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	26	24348200	78800	72200	78800	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	27	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	28	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	29	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	30	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	31	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	32	24348200	79000	72400	79000	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	33	24348200	79400	72800	79400	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	34	24348200	79600	73000	79600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	35	24348200	79600	73000	79600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	36	24348200	86200	79600	86200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	37	24348200	86200	79600	86200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	38	24348200	86200	79600	86200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	39	24348200	86200	79600	86200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	40	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	41	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	42	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	43	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	44	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	45	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	46	24348200	87600	81000	87600	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	47	24348200	87800	81200	87800	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	48	24348200	87800	81200	87800	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	49	24348200	87800	81200	87800	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	50	24348200	87800	81200	87800	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	51	24348200	89200	82600	89200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	52	24348200	89200	82600	89200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	53	24348200	89200	82600	89200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	54	24348200	89200	82600	89200	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium floridanum	55	24348200	89400	82800	89400	0.000271	0.0	6600	0
Fusarium	Fusarium oxysporum	Fusarium lateritium	1	116042800	410400	132800	209200	0.002392	0.001734	277600	201200
Fusarium	Fusarium oxysporum	Fusarium lateritium	2	116042800	460800	147000	232200	0.002704	0.00197	313800	228600
Fusarium	Fusarium oxysporum	Fusarium lateritium	3	116042800	488800	151000	239600	0.002911	0.002147	337800	249200
Fusarium	Fusarium oxysporum	Fusarium lateritium	4	116042800	508400	155800	247000	0.003039	0.002253	352600	261400
Fusarium	Fusarium oxysporum	Fusarium lateritium	5	116042800	508400	155800	247000	0.003039	0.002253	352600	261400
Fusarium	Fusarium oxysporum	Fusarium lateritium	6	116042800	528800	161800	256800	0.003163	0.002344	367000	272000
Fusarium	Fusarium oxysporum	Fusarium lateritium	7	116042800	539600	163400	260800	0.003242	0.002403	376200	278800
Fusarium	Fusarium oxysporum	Fusarium lateritium	8	116042800	547200	164000	262600	0.003302	0.002453	383200	284600
Fusarium	Fusarium oxysporum	Fusarium lateritium	9	116042800	552200	164200	263600	0.003344	0.002487	388000	288600
Fusarium	Fusarium oxysporum	Fusarium lateritium	10	116042800	564800	168000	268400	0.003419	0.002554	396800	296400
Fusarium	Fusarium oxysporum	Fusarium lateritium	11	116042800	583200	171400	274000	0.003549	0.002665	411800	309200
Fusarium	Fusarium oxysporum	Fusarium lateritium	12	116042800	596200	173200	278800	0.003645	0.002735	423000	317400
Fusarium	Fusarium oxysporum	Fusarium lateritium	13	116042800	601200	174400	281000	0.003678	0.002759	426800	320200
Fusarium	Fusarium oxysporum	Fusarium lateritium	14	116042800	608000	176200	283200	0.003721	0.002799	431800	324800
Fusarium	Fusarium oxysporum	Fusarium lateritium	15	116042800	619600	176800	285600	0.003816	0.002878	442800	334000
Fusarium	Fusarium oxysporum	Fusarium lateritium	16	116042800	619600	176800	285600	0.003816	0.002878	442800	334000
Fusarium	Fusarium oxysporum	Fusarium lateritium	17	116042800	619800	176800	285800	0.003818	0.002878	443000	334000
Fusarium	Fusarium oxysporum	Fusarium lateritium	18	116042800	623800	177600	287400	0.003845	0.002899	446200	336400
Fusarium	Fusarium oxysporum	Fusarium lateritium	19	116042800	628400	178800	288800	0.003874	0.002927	449600	339600
Fusarium	Fusarium oxysporum	Fusarium lateritium	20	116042800	628800	178800	289000	0.003878	0.002928	450000	339800
Fusarium	Fusarium oxysporum	Fusarium lateritium	21	116042800	630800	178800	290000	0.003895	0.002937	452000	340800
Fusarium	Fusarium oxysporum	Fusarium lateritium	22	116042800	632400	179400	290600	0.003904	0.002945	453000	341800
Fusarium	Fusarium oxysporum	Fusarium lateritium	23	116042800	634000	179600	291200	0.003916	0.002954	454400	342800
