run	analyzed	fungi_pct	viruses_pct	bacteria_pct	oomycota_pct	nematoda_pct
SRR391826	34114851	33.9581	0.0	0.0	0.0	0.0
DRR857919	35332511	19.1378	0.2773	0.2909	0.0	0.0
SRR20324131	29750063	0.2439	0.0	1.9088	0.0	0.0
ERR8571461	26725901	0.0	0.0	6.0042	0.0	0.0
DRR438352	120070386	0.0	0.0	0.1487	0.0	0.0
ERR4315328	21905529	0.3563	0.0	8.4906	0.0	0.0
ERR5696219	4654035	0.0	0.0	0.8325	0.0	0.0
SRR33296415	22562538	0.0	0.0	1.0213	2.878	0.0
ERR1554643	9100103	0.0	0.0	4.6211	3.5686	0.0
SRR11347474	34146171	0.0	0.0	0.6548	0.0	0.0
SRR364402	13309402	1.8219	0.0	0.0	0.0	0.0
SRR32938323	78275826	0.3683	0.0	2.451	1.3749	0.0
ERR1607810	21768015	0.4787	0.0	0.0	0.0	0.0
SRR6242053	81215937	0.2284	0.0	17.4938	0.0	0.0
ERR5696239	6179421	0.0	0.0	1.9494	0.0	0.0
