Run	mode	BioSample	BioProject	SRAStudy	Platform	host	host_pct	library_organism	library_detected	stat_pathogens	stat_hosts	n_pathogens	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR7267267	hal	SAMN09372878	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	23.82	Arabidopsis thaliana	True	Botrytis cinerea:1.4%	Arabidopsis thaliana:14.9%	1	known	multi_species	False	1	True	1.56	0.0	0.0	0.0	0.0	1823534
SRR6123568	hal	SAMN07728368	PRJNA412801	SRP119227	ILLUMINA	Linum usitatissimum	0.72	Linum usitatissimum	False	Fusarium oxysporum:31.0%	Mesangiospermae:0.7%; Gunneridae:0.5%; rosids:0.3%; fabids:0.1%	1	novel_host_range	multi_species	False	1	True	44.72	0.0	0.0	0.0	0.0	16292200
SRR9051321	hal	SAMN11638176	PRJNA542779	SRP198337	ILLUMINA	Triticum aestivum	65.44	Triticum aestivum	True	Zymoseptoria tritici:1.1%	Triticinae:50.8%; Aegilops tauschii subsp. tauschii:18.4%; Triticum aestivum:12.4%	1	known	multi_species	False	6	False	1.21	0.0	3.01	0.0	0.0	4009095
SRR30498905	hal	SAMN43432428	PRJNA1148431	SRP529444	ILLUMINA	Castanea dentata	61.12	Castanea dentata	False	Cryphonectria parasitica:3.4%	Fagaceae:55.1%; Quercus lobata:2.4%; Betulaceae:0.1%	1	known	multi_species	False	1	True	3.57	0.0	5.94	0.0	0.0	118572830
SRR7413611	hal	SAMN09474272	PRJNA477556	SRP151146	ILLUMINA	Brassica napus	36.33	Brassica napus	False	Leptosphaeria maculans:3.6%	Brassica:24.5%; Brassica oleracea:0.9%	1	known	multi_species	False	1	True	4.03	0.0	5.16	0.0	0.0	10485172
SRR29826787	hal	SAMN42494775	PRJNA1135933	SRP519862	ILLUMINA	Arabidopsis thaliana	20.32	Arabidopsis thaliana	True	Sclerotinia sclerotiorum:55.8%	Arabidopsis thaliana:14.3%	1	known	multi_species	False	1	True	60.55	0.0	3.02	0.0	0.0	32345018
SRR17520148	hal	SAMN24787013	PRJNA795871	SRP354193	ILLUMINA	Musa acuminata AAA Group	76.55	Musa acuminata AAA Group	False	Fusarium odoratissimum:2.3%	Musa acuminata:75.7%	1	known	multi_species	False	1	True	5.93	0.0	0.23	0.0	0.0	20521832
SRR33226744	hal	SAMN48069792	PRJNA1253310	SRP580001	ILLUMINA	Nicotiana benthamiana	43.73	Nicotiana benthamiana	False	Nepovirus lycopersici:10.2%	Solanaceae:33.5%; Nicotianoideae:23.5%; Nicotiana attenuata:2.2%; Nicotiana tabacum:0.4%; Solaneae:0.1%	1	known	multi_species	False	1	True	0.0	10.2	1.51	0.0	0.0	100745056
SRR12054334	hal	SAMN15321259	PRJNA640476	SRP267998	ILLUMINA	Arabidopsis thaliana	76.1	Arabidopsis thaliana	True	Alternaria alternata:7.5%	Arabidopsis thaliana:65.4%	1	novel_host_range	multi_species	False	10	False	18.18	0.0	0.32	0.0	0.0	32240366
ERR14835978	hal	SAMEA117983050	PRJEB88178	ERP171315	ILLUMINA	Arabidopsis thaliana	53.59	Arabidopsis thaliana	False	Sclerotinia sclerotiorum:37.3%	Viridiplantae:53.6%	1	known	multi_species	False	1	True	39.09	0.0	0.15	0.0	0.0	83917179
SRR8418319	hal	SAMN10714444	PRJNA513863	SRP176641	ILLUMINA	Vitis vinifera	38.17	Vitis vinifera	True	Alternaria alternata:2.0%	Vitis vinifera:36.5%	1	novel_host_range	multi_species	False	1	True	5.88	0.0	0.65	0.0	0.0	7966290
SRR7266093	hal	SAMN09371901	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	16.5	Arabidopsis thaliana	True	Botrytis cinerea:3.7%	Arabidopsis thaliana:12.9%	1	known	multi_species	False	1	True	3.87	0.0	0.15	0.0	0.0	1065702
SRR18292868	hal	SAMN26565068	PRJNA814690	SRP363467	ILLUMINA	Arabidopsis thaliana	68.74	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.7%	Arabidopsis thaliana:48.4%	1	known	multi_species	False	1	True	0.0	0.0	7.29	0.0	0.0	26795773
ERR4329562	hal	SAMEA7049435	PRJEB39308	ERP122809	ILLUMINA	Brassica napus	93.48	Brassica napus	True	Leptosphaeria maculans:1.1%	Brassica:82.9%; Brassica napus:14.3%; Brassica oleracea var. oleracea:3.1%; Raphanus sativus:0.1%	1	known	multi_species	False	1	True	1.09	0.0	0.0	0.0	0.0	115331139
ERR13610554	hal	SAMEA115942612	PRJEB79249	ERP163436	ILLUMINA	Triticum aestivum	89.44	Triticum aestivum	True	Fusarium graminearum:2.9%	Triticinae:83.5%; Triticum:50.0%; Triticum aestivum:8.3%; Triticum dicoccoides:1.6%	1	known	multi_species	False	2	False	4.14	0.0	0.22	0.0	0.0	73108201
SRR10492110	hal	SAMN13305281	PRJNA589993	SRP230566	ILLUMINA	Oryza sativa	85.3	Oryza sativa	True	Fusarium fujikuroi IMI 58289:1.1%	Oryza sativa:70.3%; Oryza sativa Japonica Group:21.6%	1	known	multi_species	False	1	True	1.74	0.0	3.17	0.0	0.0	32015238
SRR4044953	hal	SAMN05597277	PRJNA339565	SRP082421	ILLUMINA	Zea mays	32.81	Zea mays	True	Aspergillus flavus:1.2%	Zea mays:26.6%	1	known	multi_species	False	1	True	15.99	0.0	0.0	0.0	0.0	10810163
SRR22858686	hal	SAMN32358846	PRJNA914834	SRP414377	ILLUMINA	Cucumis melo	75.7	Cucumis melo	True	Watermelon mosaic virus:6.7%	Cucumis melo:61.0%; Cucumis sativus:0.3%	1	known	multi_species	False	1	True	0.0	14.7	0.92	0.0	0.0	22127945
SRR15439215	hal	SAMN20665552	PRJNA752874	SRP332399	BGISEQ	Cucurbita pepo	71.52	Cucurbita pepo	True	Watermelon mosaic virus:8.1%	Cucurbiteae:66.7%; Cucurbita pepo subsp. pepo:19.0%; Cucurbita moschata:1.1%; Cucurbita maxima:0.5%	1	known	multi_species	False	1	True	0.0	10.86	0.0	0.0	0.0	109746226
SRR30398039	hal	SAMN43359075	PRJNA1152285	SRP528602	ILLUMINA	Glycine max	22.36	Glycine max	True	Sclerotinia sclerotiorum:47.4%	Glycine:18.5%; Glycine max:1.4%; Glycine soja:0.2%	1	known	multi_species	False	1	True	51.91	0.0	3.55	0.0	0.0	54860648
SRR7266227	hal	SAMN09372095	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	18.75	Arabidopsis thaliana	True	Botrytis cinerea:1.3%	Arabidopsis thaliana:12.3%	1	known	multi_species	False	1	True	1.35	0.0	0.0	0.0	0.0	1934767
SRR37491910	hal	SAMN56311736	PRJNA1428298	SRP679541	ILLUMINA	Phaseolus vulgaris	46.32	Phaseolus vulgaris	True	Botrytis cinerea:2.8%	Phaseolus vulgaris:40.1%	1	known	multi_species	False	1	True	5.34	0.0	14.12	0.0	0.0	8077638
SRR29384859	hal	SAMN41811643	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	36.03	Zea mays	True	Ustilago maydis:2.3%	Zea mays:26.1%; Sorghum bicolor:0.1%	1	known	multi_species	False	1	True	2.35	0.0	0.5	0.0	0.0	34760460
SRR24807940	hal	SAMN35573177	PRJNA979257	SRP440889	ILLUMINA	Zea mays	84.94	Zea mays	True	Ustilago maydis:2.5%	Zea mays:76.4%; Sorghum bicolor:0.2%	1	known	multi_species	False	1	True	2.53	0.0	1.09	0.0	0.0	50392183
SRR34355019	hal	SAMN49777967	PRJNA1285879	SRP598088	ILLUMINA	Arabidopsis thaliana	35.75	Arabidopsis thaliana	True	Comovirus arabidopsis:17.2%	Arabidopsis thaliana:31.4%	1	known	multi_species	False	1	True	0.0	60.01	0.59	0.0	0.0	24809553
SRR29087948	hal	SAMN41452233	PRJNA1113349	SRP508751	ILLUMINA	Zea mays	60.91	Zea mays	True	Fusarium verticillioides:3.9%	Zea mays:49.5%; Oryzoideae:1.5%; Oryza sativa:0.3%; Sorghum bicolor:0.2%	1	known	multi_species	False	1	True	24.11	0.0	0.2	0.0	0.0	20662142
DRR897974	hal	SAMD01690134		DRP018998	ILLUMINA	Arabidopsis thaliana	58.03	Arabidopsis thaliana	True	Comovirus arabidopsis:2.4%	Arabidopsis thaliana:38.2%	1	known	multi_species	False	1	True	0.0	25.2	0.15	0.0	0.0	18951110
SRR21354870	hal	SAMN30601286	PRJNA875116	SRP394923	ILLUMINA	Arabidopsis thaliana	0.0	Arabidopsis thaliana	False	Grapevine fanleaf virus:56.2%		1	known	multi_species	False	1	True	0.0	57.12	8.53	0.0	0.0	128379
SRR24216520	hal	SAMN34232324	PRJNA957090	SRP433404	DNBSEQ	Triticum aestivum	72.08	Triticum aestivum	True	Puccinia striiformis:1.3%	Triticinae:67.1%; Triticum:41.3%; Triticum aestivum:7.5%	1	known	multi_species	False	1	True	1.32	0.0	2.33	0.0	0.0	42905005
SRR28785877	hal	SAMN41065570	PRJNA1103879	SRP503684	ILLUMINA	Arabidopsis thaliana	32.28	Arabidopsis thaliana	True	Turnip yellow mosaic virus:13.0%	Arabidopsis thaliana:27.5%	1	known	multi_species	False	1	True	0.0	13.18	19.46	0.0	0.0	5054932
SRR4416245	hal	SAMN05897970	PRJNA347867	SRP091402	ILLUMINA	Solanum tuberosum	56.9	Solanum tuberosum	True	Potato virus Y:11.2%	Solaneae:45.8%; Solanum tuberosum:26.6%; Solanum pennellii:0.5%; Solanum lycopersicum:0.3%	1	known	multi_species	False	1	True	0.0	11.25	0.13	0.0	0.0	22541682
DRR871567	hal	SAMD01773909	PRJDB39507	DRP016741	ILLUMINA	Solanum lycopersicum	81.36	Solanum lycopersicum	True	Blunervirus solani:12.8%	Solanum subgen. Lycopersicon:68.7%; Solanum lycopersicum:41.0%; Solanum pennellii:1.0%	1	known	multi_species	False	1	True	0.0	12.82	0.22	0.0	0.0	23981170
SRR8984105	hal	SAMN11525992	PRJNA540228	SRP194111	ILLUMINA	Hordeum vulgare	10.56	Hordeum vulgare	False	Puccinia graminis:34.6%	Brachypodium distachyon:0.3%; PACMAD clade:0.1%	1	novel_host_range	multi_species	False	1	True	34.7	0.0	7.68	0.0	0.0	34213515
ERR13765096	hal	SAMEA115993252	PRJEB79854	ERP163944	ILLUMINA	Arabidopsis thaliana	60.12	Arabidopsis thaliana	True	Comovirus arabidopsis:2.6%	Arabidopsis thaliana:52.8%	1	known	multi_species	False	17	False	0.0	36.62	0.16	0.0	0.0	14145417
SRR36233374	hal	SAMN53472912	PRJNA1371123	SRP649842	ILLUMINA	Oryza sativa	24.92	Oryza sativa	True	Sclerotinia sclerotiorum:60.4%	Oryzoideae:23.9%; Oryza sativa:4.7%; Oryza glaberrima:1.5%	1	novel_host_range	multi_species	False	1	True	62.9	1.03	0.61	0.0	0.0	47766484
SRR32660893	hal	SAMN47311319	PRJNA1006331	SRP455542	ILLUMINA	Triticum aestivum	79.19	Triticum aestivum	True	Puccinia striiformis:1.3%	Triticinae:74.0%; Triticum:45.5%; Triticum aestivum:7.5%; Triticum dicoccoides:1.9%	1	known	multi_species	False	1	True	1.3	0.0	2.07	0.0	0.0	33944628
SRR17621046	hal	SAMN24976440	PRJNA797248	SRP355061	ILLUMINA	Allium cepa	1.18	Allium cepa	False	Onion yellow dwarf virus:11.4%	Mesangiospermae:1.1%; eudicotyledons:0.6%; rosids:0.3%; Liliopsida:0.2%; Asparagus officinalis:0.1%	1	known	multi_species	False	1	True	0.0	11.56	0.0	0.0	0.0	16934963
SRR33694990	hal	SAMN48728858	PRJNA1267733	SRP587548	ILLUMINA	Arabidopsis thaliana	62.93	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.1%	Arabidopsis thaliana:51.4%	1	known	multi_species	False	1	True	0.0	0.0	9.34	0.0	0.0	89290992
SRR10769493	hal	SAMN13683761	PRJNA597792	SRP238862	ILLUMINA	Oryza sativa	85.9	Oryza sativa	True	Fusarium verticillioides 7600:1.4%	Oryza sativa:43.4%; Oryza sativa Japonica Group:13.8%; Oryza sativa Indica Group:0.8%	1	known	multi_species	False	5	True	2.03	0.0	2.05	0.0	0.0	33596372
SRR30495781	hal	SAMN43430079	PRJNA1148435	SRP529515	ILLUMINA	Castanea mollissima	62.96	Castanea mollissima	False	Cryphonectria parasitica:4.1%	Fagaceae:57.0%; Quercus suber:7.8%; Quercus lobata:2.3%; Betulaceae:0.1%	1	known	multi_species	False	2	False	4.22	0.0	5.11	0.0	0.0	31457743
SRR36367278	hal	SAMN53798027	PRJNA1217477	SRP561190	ILLUMINA	Cucurbita pepo	52.79	Cucurbita pepo	True	Botrytis cinerea:6.4%	Cucurbiteae:51.2%; Cucurbita pepo subsp. pepo:25.7%; Cucurbita moschata:0.4%	1	known	multi_species	False	1	True	9.14	0.0	7.71	0.0	0.0	47361282
SRR24657697	hal	SAMN35178205	PRJNA974369	SRP438599	ILLUMINA	Arabidopsis thaliana	56.88	Arabidopsis thaliana	True	Turnip mosaic virus:22.5%	Arabidopsis thaliana:39.3%	1	known	multi_species	False	1	True	0.0	22.47	0.69	0.0	0.0	22427053
SRR35264890	hal	SAMN50910033	PRJNA1313793	SRP617766	ILLUMINA	Lilium sp. 'Yelloween'	2.9	Lilium sp. 'Yelloween'	False	Stralarivirus fragariae:2.4%	eudicotyledons:0.5%; commelinids:0.4%; Musa acuminata:0.1%	1	known	multi_species	False	1	True	0.0	19.74	0.78	0.0	0.0	18887460
SRR36367308	hal	SAMN53798000	PRJNA1217477	SRP561190	ILLUMINA	Cucurbita pepo	51.55	Cucurbita pepo	True	Botrytis cinerea:2.7%	Cucurbiteae:49.4%; Cucurbita pepo subsp. pepo:24.1%; Cucurbita moschata:0.3%; Cucurbita maxima:0.2%	1	known	multi_species	False	1	True	4.01	0.0	9.05	0.0	0.0	51807607
SRR6925835	hal	SAMN08730617	PRJNA445615	SRP136913	ILLUMINA	Zea mays	87.77	Zea mays	True	Alternaria alternata:1.1%	Zea mays:78.8%; Sorghum bicolor:0.2%	1	novel_host_range	multi_species	False	15	True	1.23	0.0	0.0	0.0	0.0	34580470
ERR3791713	hal	SAMEA6448277	PRJEB36014	ERP119142	ILLUMINA	Zea mays subsp. mays	55.0	Zea mays subsp. mays	False	Pantoea ananatis:1.6%	Zea mays:42.4%; Sorghum bicolor:0.1%	1	novel_host_range	multi_species	False	1	True	0.0	0.0	10.91	0.0	0.0	28028404
ERR10886945	hal	SAMEA112356029	PRJEB59062	ERP144138	ILLUMINA	Triticum aestivum	89.96	Triticum aestivum	True	Fusarium graminearum:2.5%	Triticinae:85.0%; Triticum:52.1%; Triticum aestivum:9.2%; Triticum dicoccoides:1.8%	1	known	multi_species	False	3	True	3.72	0.0	0.22	0.0	0.0	52956288
SRR23852732	hal	SAMN33745887	PRJNA944244	SRP427128	OXFORD_NANOPORE	Vitis vinifera	20.95	Vitis vinifera	True	Grapevine rupestris stem pitting-associated virus:39.0%	Vitis vinifera:2.5%; Vitis riparia:0.2%	1	known	multi_species	False	1	True	0.0	54.68	0.35	0.0	0.0	54517
SRR36993187	hal	SAMN54895276	PRJNA1414147	SRP666706	ILLUMINA	Solanum lycopersicum	72.96	Solanum lycopersicum	True	Phytophthora infestans:21.3%	Solanum subgen. Lycopersicon:63.2%; Solanum lycopersicum:41.8%; Solanum pennellii:0.5%	1	known	multi_species	False	1	True	0.0	0.0	0.91	22.04	0.0	24246175
SRR36910207	hal	SAMN54710603	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	65.72	Vigna unguiculata	True	Botrytis cinerea:2.8%	Vigna unguiculata:52.2%	1	novel_host_range	multi_species	False	1	True	3.96	0.31	5.03	0.0	0.0	31884897
SRR23852728	hal	SAMN33745900	PRJNA944244	SRP427128	OXFORD_NANOPORE	Vitis vinifera	27.05	Vitis vinifera	False	Grapevine rupestris stem pitting-associated virus 1:0.1%	rosids incertae sedis:21.4%	1	known	multi_species	False	1	True	0.0	44.06	0.47	0.0	0.0	43864
SRR31479323	hal	SAMN44971662	PRJNA1037021	SRP547113	BGISEQ	Lilium hybrid cultivar	2.48	Lilium hybrid cultivar	False	Lily symptomless virus:17.2%	Mesangiospermae:2.3%; Musa acuminata:0.1%	1	known	multi_species	False	1	True	0.0	17.84	0.43	0.0	0.0	29575738
SRR29061984	hal	SAMN41430534	PRJNA1112547	SRP508247	ILLUMINA	Oryza sativa Indica Group	89.98	Oryza sativa Indica Group	False	Ustilaginoidea virens:1.4%	Oryzoideae:88.6%; Oryza sativa:16.9%; Oryza glaberrima:7.5%	1	known	multi_species	False	1	True	1.46	0.0	0.85	0.0	0.0	22863746
SRR33279956	hal	SAMN48111832	PRJNA1237398	SRP572706	ILLUMINA	Cucurbita pepo subsp. pepo	56.43	Cucurbita pepo subsp. pepo	True	Potyvirus citrulli:22.0%	Cucurbiteae:47.4%; Cucurbita pepo subsp. pepo:12.3%; Cucurbita maxima:0.9%	1	known	multi_species	False	1	True	0.0	22.75	2.09	0.0	0.0	27464972
SRR36986764	hal	SAMN54901688	PRJNA1414443	SRP666406	ILLUMINA	Arabidopsis thaliana	64.43	Arabidopsis thaliana	True	Botrytis cinerea:27.4%	Arabidopsis thaliana:55.9%	1	known	multi_species	False	1	True	32.6	0.0	0.18	0.0	0.0	66747372
SRR31611560	hal	SAMN45136799	PRJNA1193267	SRP549444	ILLUMINA	Solanum lycopersicum	79.69	Solanum lycopersicum	True	Botrytis cinerea:11.6%	Solanum subgen. Lycopersicon:67.5%; Solanum lycopersicum:41.9%	1	known	multi_species	False	1	True	12.92	0.0	0.43	0.0	0.0	49765935
ERR10886920	hal	SAMEA112356020	PRJEB59062	ERP144138	ILLUMINA	Triticum aestivum	89.98	Triticum aestivum	True	Fusarium graminearum:2.6%	Triticinae:83.7%; Triticum:50.4%; Triticum aestivum:8.6%; Triticum dicoccoides:1.7%; Triticum urartu:0.3%	1	known	multi_species	False	3	False	3.9	0.0	0.27	0.0	0.0	52916506
SRR31323385	hal	SAMN44706164	PRJNA1185494	SRP544864	ILLUMINA	Brassica juncea	51.5	Brassica juncea	False	Turnip mosaic virus:19.3%	Brassica:35.8%; Brassica rapa:4.7%; Raphanus sativus:3.3%	1	known	multi_species	False	1	True	0.29	19.47	6.49	0.0	0.0	22878346
SRR23712457	hal	SAMN33597021	PRJNA941244	SRP425853	ILLUMINA	Arabidopsis thaliana	70.75	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.1%	Arabidopsis thaliana:53.6%; Arabidopsis lyrata:0.3%	1	known	multi_species	False	2	False	0.0	0.0	5.16	0.0	0.0	6398697
SRR23712459	hal	SAMN33597021	PRJNA941244	SRP425853	ILLUMINA	Arabidopsis thaliana	70.91	Arabidopsis thaliana	True	Pseudomonas aeruginosa:1.1%	Arabidopsis thaliana:53.8%; Arabidopsis lyrata:0.3%	1	known	multi_species	False	2	True	0.0	0.0	5.09	0.0	0.0	6712701
SRR35559031	hal	SAMN51759651	PRJNA1332781	SRP624798	ILLUMINA	Gossypium barbadense	87.19	Gossypium barbadense	False	Fusarium oxysporum Fo47:0.3%	Gossypium:85.2%; Gossypium hirsutum:18.0%	1	novel_host_range	multi_species	False	5	False	8.23	0.0	0.4	0.0	0.0	46061741
SRR37385183	hal	SAMN55986982	PRJNA1429227	SRP679739	ILLUMINA	Dianthus caryophyllus	3.95	Dianthus caryophyllus	False	Alphacarmovirus dianthi:56.5%	eudicotyledons:3.2%; Silene latifolia:1.1%	1	known	multi_species	False	1	True	0.0	56.64	1.55	0.0	0.0	6622464
SRR25379823	hal	SAMN36663795	PRJNA997093	SRP450680	ILLUMINA	Solanum tuberosum	80.01	Solanum tuberosum	True	Potato virus Y:7.2%	Solaneae:77.0%; Solanum tuberosum:19.0%; Solanum verrucosum:2.5%; Solanum subgen. Lycopersicon:1.2%; Solanum lycopersicum:0.2%	1	known	multi_species	False	1	True	0.0	10.23	0.77	0.0	0.0	21951638
SRR24800038	hal	SAMN35562014	PRJNA978633	SRP440758	ILLUMINA	Zea mays	76.46	Zea mays	True	Sugarcane mosaic virus:11.2%	Andropogonodae:38.3%; Zea mays:21.7%; Panicum virgatum:0.1%	1	known	multi_species	False	1	True	0.0	12.21	0.32	0.0	0.0	45068013
SRR36180725	hal	SAMN53358895	PRJNA1367956	SRP648548	ILLUMINA	Triticum turgidum	55.54	Triticum turgidum	False	Parastagonospora nodorum:1.0%	Triticum:31.1%; Triticum aestivum:3.5%	1	novel_host_range	multi_species	False	1	True	1.23	0.0	1.84	0.0	0.0	53437875
SRR7265990	hal	SAMN09371892	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	5.04	Arabidopsis thaliana	True	Botrytis cinerea:12.4%	Arabidopsis thaliana:3.7%	1	known	multi_species	False	1	True	13.49	0.0	0.52	0.0	0.0	965762
SRR10448314	hal	SAMN13291393	PRJNA589748	SRP230058	ILLUMINA	Solanum tuberosum	0.14	Solanum tuberosum	False	Potato virus X:76.1%	Viridiplantae:0.1%	1	known	multi_species	False	1	True	0.58	79.39	0.36	0.0	0.0	8960294
SRR10589258	hal	SAMN11774206	PRJNA548085	SRP234761	ILLUMINA	Sorghum bicolor	77.64	Sorghum bicolor	True	Alternaria alternata:1.1%	Sorghum bicolor:67.2%	1	novel_host_range	multi_species	False	1	True	2.01	0.0	0.25	0.0	0.0	24413636
SRR14238795	hal	SAMN18741724	PRJNA721951	SRP314832	ILLUMINA	Zea mays	88.46	Zea mays	True	Ustilago maydis:3.4%	Zea mays:80.1%	1	known	multi_species	False	1	True	3.47	0.0	0.25	0.0	0.0	22805491
SRR30421788	hal	SAMN43011686	PRJNA1143533	SRP529022	ILLUMINA	Tagetes erecta	0.0	Tagetes erecta	False	Botrytis cinerea:65.0%		1	known	multi_species	False	1	True	94.02	0.0	0.11	0.0	0.0	24723667
SRR36015653	hal	SAMN53233929	PRJNA1363716	SRP644398	BGISEQ	Solanum tuberosum	32.44	Solanum tuberosum	True	Carlavirus sigmasolani:22.1%	Solanum tuberosum:5.6%; Solanum verrucosum:1.1%; Solanum subgen. Lycopersicon:0.4%; Solanum lycopersicum:0.1%	1	known	multi_species	False	1	True	0.0	45.33	0.51	0.0	0.0	31932330
SRR30290462	hal	SAMN43244340	PRJNA1149428	SRP527183	ILLUMINA	Citrullus lanatus	52.19	Citrullus lanatus	False	Pectobacterium odoriferum:1.6%	Cucurbitales:49.5%; Benincaseae:30.4%; Benincasa hispida:12.9%; Momordica charantia:0.7%; Cucurbita maxima:0.4%; Cucurbita moschata:0.2%	1	novel_host_range	multi_species	False	1	True	0.0	0.0	6.45	0.0	0.0	26916945
SRR3371855	hal	SAMN04632451	PRJNA318049	SRP073120	ILLUMINA	Solanum tuberosum	29.13	Solanum tuberosum	True	Potato virus S:18.0%	Solanum tuberosum:12.3%; Solanum pennellii:0.3%	1	known	multi_species	False	1	True	0.0	18.04	0.15	0.0	0.0	21113171
SRR8457054	hal	SAMN10768954	PRJNA515801	SRP180310	ILLUMINA	Solanum tuberosum	66.5	Solanum tuberosum	True	Potato virus M:12.8%	Solaneae:60.8%; Solanum tuberosum:42.0%	1	known	multi_species	False	2	False	0.0	12.81	0.0	0.0	0.0	38625921
SRR33516194	hal	SAMN48429187	PRJNA1259747	SRP584394	ILLUMINA	Arachis hypogaea	83.32	Arachis hypogaea	True	Peanut mottle virus:0.3%	Pterocarpus clade:82.9%; Arachis hypogaea:10.8%; Actinidia eriantha:0.2%	1	known	multi_species	False	1	True	0.0	14.63	0.14	0.0	0.0	25185445
SRR10053817	hal	SAMN12670110	PRJNA563186	SRP220049	ILLUMINA	Cucumis sativus	95.77	Cucumis sativus	True	Alternaria alternata:1.1%	Cucumis sativus:88.5%	1	novel_host_range	multi_species	False	1	True	1.2	0.0	0.0	0.0	0.0	25538349
SRR7267089	hal	SAMN09372865	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	18.16	Arabidopsis thaliana	True	Botrytis cinerea:3.1%	Arabidopsis thaliana:12.0%	1	known	multi_species	False	1	True	3.35	0.0	0.0	0.0	0.0	1956644
SRR25969047	hal	SAMN37295901	PRJNA1013336	SRP459312	ILLUMINA	Lactuca sativa	67.43	Lactuca sativa	True	Botrytis cinerea:2.7%	Lactuca sativa:62.2%	1	known	multi_species	False	1	True	4.42	0.0	1.75	0.0	0.0	20023681
SRR22973875	hal	SAMN32578809	PRJNA918399	SRP415840	ILLUMINA	Triticum aestivum	72.68	Triticum aestivum	True	Zymoseptoria tritici:8.9%	Triticinae:63.1%; Triticum:34.7%; Triticum aestivum:5.3%	1	known	multi_species	False	1	True	9.13	0.0	1.02	0.0	0.0	28360024
SRR29087950	hal	SAMN41452231	PRJNA1113349	SRP508751	ILLUMINA	Zea mays	60.66	Zea mays	True	Fusarium verticillioides:3.7%	Zea mays:50.9%	1	known	multi_species	False	1	True	22.75	0.0	0.59	0.0	0.0	20215803
SRR38924902	hal	SAMN60529211	PRJNA1465640	SRP705641	ILLUMINA	Arabidopsis thaliana	82.3	Arabidopsis thaliana	True	Botrytis cinerea:10.4%	Arabidopsis thaliana:73.7%	1	known	multi_species	False	1	True	12.56	0.0	0.45	0.0	0.0	32466606
SRR7267147	hal	SAMN09372899	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	21.5	Arabidopsis thaliana	True	Botrytis cinerea:1.3%	Arabidopsis thaliana:14.3%	1	known	multi_species	False	1	True	1.4	0.0	0.0	0.0	0.0	2009365
SRR8191351	hal	SAMN10430654	PRJNA505650	SRP168752	ILLUMINA	Solanum lycopersicum	25.38	Solanum lycopersicum	True	Botrytis cinerea:3.3%	Solaneae:21.6%; Solanum lycopersicum:6.8%	1	known	multi_species	False	1	True	3.9	0.0	0.36	0.0	0.0	15596453
SRR19025947	hal	SAMN28017096	PRJNA833784	SRP373068	ILLUMINA	Medicago sativa	30.11	Medicago sativa	False	Ascochyta rabiei:4.0%	Medicago truncatula:21.4%; indigoferoid/millettioid clade:0.1%	1	novel_host_range	multi_species	False	1	True	14.41	0.69	1.54	0.0	0.0	23679643
SRR13084394	hal	SAMN16833556	PRJNA679433	SRP293220	ILLUMINA	Nicotiana tabacum	87.01	Nicotiana tabacum	False	Phytophthora parasitica:7.0%	Nicotianoideae:85.9%; Nicotiana sylvestris:1.4%	1	known	multi_species	False	1	True	0.0	0.0	0.63	7.23	0.0	24187522
SRR17244291	hal	SAMN24108114	PRJNA789347	SRP350981	ILLUMINA	Solanum tuberosum	58.77	Solanum tuberosum	True	Potato virus S:10.0%	Solanum tuberosum:41.1%; Solanum subgen. Lycopersicon:1.7%; Solanum lycopersicum:0.3%	1	known	multi_species	False	1	True	0.0	10.03	2.97	0.0	0.0	22988850
ERR7421531	hal	SAMEA11296457	PRJEB48949	ERP133391	ILLUMINA	Vitis vinifera	1.59	Vitis vinifera	True	Botrytis cinerea:37.7%	rosids incertae sedis:1.3%; Vitis vinifera:0.3%; Fagaceae:0.1%	1	known	multi_species	False	1	True	48.22	0.17	0.58	0.0	0.0	13277677
SRR17916375	hal	SAMN25715697	PRJNA804213	SRP358739	ILLUMINA	Lactuca sativa	58.83	Lactuca sativa	True	Botrytis cinerea:11.6%	Lactuca sativa:56.3%	1	known	multi_species	False	1	True	16.99	0.0	0.73	0.0	0.0	16777229
SRR19149945	hal	SAMN28166456	PRJNA836645	SRP374454	ILLUMINA	Nicotiana tabacum	53.64	Nicotiana tabacum	True	Tobacco vein banding mosaic virus:37.5%	Nicotianoideae:52.0%; Nicotiana tabacum:4.7%; Nicotiana tomentosiformis:0.6%	1	known	multi_species	False	1	True	0.0	37.48	1.17	0.0	0.0	48117215
