stratum	Run	mode	BioSample	BioProject	named_host	host_pct	euk_pct	fungi_pct	oomycete_pct	stat_pathogens	co_infection_flag	same_genus_secondary	llm_treatment	llm_study_setting	expected
I	SRR12329588	mal	SAMN14751196	PRJNA628751	Camellia sinensis	34.43	32.38	32.38	0.0	Colletotrichum fructicola:26.7%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR12677114	mal	SAMN16222327	PRJNA293594	Triticum aestivum	31.74	9.92	9.92	0.0	Fusarium graminearum:5.2%; Fusarium pseudograminearum:0.7%	multi_species	True	host_study	unclear	same-genus secondary (LCA collapse test)
I	ERR3500548	mal	SAMEA5920112	PRJEB34186	Hordeum vulgare	45.61	1.34	1.34	0.0	Pyrenophora tritici-repentis:1.0%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR15853896	hal	SAMN21396818	PRJNA762492	Pyrus pyrifolia	21.2	64.63	64.63	0.0	Penicillium expansum:54.7%; Penicillium digitatum:0.3%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR37215782	hal	SAMN55332986	PRJNA1423152	Triticum aestivum	74.31	17.92	17.92	0.0	Fusarium graminearum:9.5%; Fusarium pseudograminearum:0.2%	multi_species	True	coinf_experiment	lab	same-genus secondary (LCA collapse test)
I	ERR10886970	hal	SAMEA112356037	PRJEB59062	Triticum aestivum	73.61	19.04	19.04	0.0	Fusarium graminearum:13.6%; Fusarium pseudograminearum:0.2%	multi_species	True			same-genus secondary (LCA collapse test)
I	ERR15005451	mal	SAMEA117592928	PRJEB84390	Triticum turgidum	62.06	7.74	7.74	0.0	Puccinia triticina:7.2%; Puccinia graminis:0.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	DRR857918	mal	SAMD01738045	PRJDB39409	Malus domestica	65.57	21.56	21.56	0.0	Penicillium expansum:1.8%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR35646290	hal	SAMN51987643	PRJNA1335398	Oryza sativa	80.89	10.7	10.7	0.0	Fusarium proliferatum:2.4%; Fusarium fujikuroi:0.2%	multi_species	True	abiotic_stress	lab	same-genus secondary (LCA collapse test)
I	SRR31639247	hal	SAMN44877732	PRJNA1189193	Hordeum vulgare	86.86	4.52	4.52	0.0	Fusarium proliferatum:1.0%; Fusarium fujikuroi:0.1%	multi_species	True	abiotic_stress	field	same-genus secondary (LCA collapse test)
I	SRR21995375	hal	SAMN28771170	PRJNA843784	Zea mays	84.44	7.67	7.67	0.0	Fusarium graminearum:3.1%; Fusarium pseudograminearum:0.8%	multi_species	True			same-genus secondary (LCA collapse test)
I	ERR15005445	mal	SAMEA117592926	PRJEB84390	Triticum turgidum	28.05	37.89	37.89	0.0	Puccinia striiformis:21.9%; Puccinia graminis:9.1%; Puccinia triticina:2.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR23194159	hal	SAMN32877039	PRJNA926628	Hordeum vulgare	62.91	4.83	4.83	0.0	Fusarium graminearum:1.1%; Fusarium pseudograminearum:0.3%	multi_species	True	abiotic_stress	lab	same-genus secondary (LCA collapse test)
I	SRR23907337	hal	SAMN33818485	PRJNA946259	Chrysanthemum x morifolium	4.81	31.05	31.05	0.0	Fusarium oxysporum:2.2%; Fusarium fujikuroi:0.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR21995378	hal	SAMN28771167	PRJNA843784	Zea mays	86.3	5.26	5.26	0.0	Fusarium graminearum:2.0%; Fusarium pseudograminearum:0.5%	multi_species	True			same-genus secondary (LCA collapse test)
I	SRR14182325	hal	SAMN18672599	PRJNA720576	Malus domestica	82.72	5.77	5.77	0.0	Fusarium proliferatum:1.8%; Fusarium fujikuroi:0.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR29077176	mal	SAMN41447201	PRJNA1113144	Musa acuminata	33.44	45.99	45.99	0.0	Fusarium odoratissimum:15.7%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR6308304	hal	SAMN08045489	PRJNA419139	Zea mays	54.42	9.21	9.21	0.0	Fusarium verticillioides:6.7%; Fusarium oxysporum:0.4%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR28763249	mal	SAMN40926576	PRJNA1092066	Lactuca sativa	91.26	3.94	3.94	0.0	Fusarium oxysporum:0.9%; Fusarium odoratissimum:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR18188801	mal	SAMN26350165	PRJNA811707	Citrus sinensis	12.34	39.67	39.67	0.0	Penicillium expansum:4.8%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR8742260	hal	SAMN11158580	PRJNA527733	Zea mays	85.46	3.91	3.91	0.0	Fusarium verticillioides 7600:2.4%; Fusarium fujikuroi:0.5%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	ERR3500547	mal	SAMEA5920112	PRJEB34186	Hordeum vulgare	45.9	1.36	1.36	0.0	Pyrenophora tritici-repentis:1.0%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	DRR857920	mal	SAMD01738045	PRJDB39409	Malus domestica	65.85	23.13	23.13	0.0	Penicillium expansum:1.8%; Penicillium digitatum:1.0%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR15742938	hal	SAMN21322328	PRJNA761393	Cicer arietinum	32.29	10.6	0.12	10.48	Phytophthora sojae:4.2%; Phytophthora parasitica:1.2%; Phytophthora infestans:0.7%	multi_species	True			same-genus secondary (LCA collapse test)
I	SRR28126817	hal	SAMN40001652	PRJNA1080069	Hordeum vulgare	85.69	4.5	4.5	0.0	Fusarium graminearum:1.6%; Fusarium pseudograminearum:0.1%	multi_species	True	abiotic_stress	lab	same-genus secondary (LCA collapse test)
I	ERR392406	mal	SAMEA2293972	PRJEB5141	Zea mays	3.75	90.0	90.0	0.0	Fusarium graminearum:61.8%; Fusarium pseudograminearum:1.0%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	ERR15005466	mal	SAMEA117592943	PRJEB84390	Triticum turgidum	44.19	15.42	15.42	0.0	Puccinia triticina:14.4%; Puccinia graminis:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR10479006	hal	SAMN13291662	PRJNA589754	Phaseolus vulgaris	69.74	17.55	17.55	0.0	Fusarium oxysporum:9.1%; Fusarium oxysporum NRRL 32931:0.3%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR13872304	mal	SAMN18192687	PRJNA383548	Fragaria x ananassa	59.62	5.38	0.0	5.38	Phytophthora infestans:2.0%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR21928623	hal	SAMN31309508	PRJNA891124	Zea mays	43.0	41.42	41.42	0.0	Aspergillus niger:12.1%; Aspergillus niger CBS 101883:1.0%	multi_species	True	host_study	unclear	same-genus secondary (LCA collapse test)
I	SRR37452314	hal	SAMN56298501	PRJNA1431145	Citrus x paradisi	73.92	17.35	17.35	0.0	Penicillium expansum:1.4%; Penicillium digitatum:0.6%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR11929912	mal	SAMN14642917	PRJNA609405	Triticum aestivum	11.93	2.19	2.19	0.0	Puccinia graminis:2.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR28763266	mal	SAMN40926574	PRJNA1092066	Lactuca sativa	79.59	14.93	14.93	0.0	Fusarium oxysporum:3.3%; Fusarium odoratissimum:0.8%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR364405	mal	SAMN00754074	PRJNA148307	Arabidopsis thaliana	35.64	6.41	6.41	0.0	Colletotrichum graminicola:1.3%; Colletotrichum gloeosporioides:0.3%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR35559030	hal	SAMN51759651	PRJNA1332781	Gossypium barbadense	79.56	14.8	14.8	0.0	Fusarium oxysporum:3.3%; Fusarium oxysporum Fo47:0.5%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR4875323	mal	SAMN05970532	PRJNA352342	Oryza sativa	10.46	11.72	11.72	0.0	Fusarium oxysporum:7.2%; Fusarium verticillioides 7600:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR16526249	mal	SAMN22064444	PRJNA768796	Brachypodium distachyon	43.2	28.02	28.02	0.0	Fusarium graminearum:18.4%; Fusarium pseudograminearum:0.1%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR13900324	hal	SAMN18214626	PRJNA707596	Nicotiana tabacum	2.02	26.58	9.35	17.23	Phytophthora parasitica:14.1%; Phytophthora infestans:1.1%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR32083077	hal	SAMN46324572	PRJNA1214325	Oryza sativa	80.29	9.11	9.11	0.0	Fusarium verticillioides:1.8%; Fusarium proliferatum:0.4%	multi_species	True	abiotic_stress	lab	same-genus secondary (LCA collapse test)
I	SRR32959946	hal	SAMN47757777	PRJNA1245489	Gossypium hirsutum	80.0	13.65	13.65	0.0	Verticillium dahliae:10.0%; Verticillium nonalfalfae:0.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR36099372	hal	SAMN53314675	PRJNA1366440	Trifolium pratense	3.93	87.51	87.51	0.0	Fusarium oxysporum:8.9%; Fusarium oxysporum f. sp. lycopersici:1.1%	multi_species	True			same-genus secondary (LCA collapse test)
I	SRR579539	mal	SAMN01737616	PRJNA176472	Brachypodium distachyon	20.74	10.47	10.47	0.0	Puccinia graminis:8.8%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR8432585	hal	SAMN10724340	PRJNA514418	Triticum aestivum	58.36	17.99	17.99	0.0	Fusarium graminearum:10.4%; Fusarium pseudograminearum:0.7%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR518518	mal	SAMN00993800	PRJNA168272	Solanum pennellii	54.54	28.79	0.0	28.79	Phytophthora nicotianae:25.4%; Phytophthora infestans:0.2%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR31919492	mal	SAMN46137119	PRJNA1207595	Cucumis sativus	8.4	12.86	0.0	12.86	Phytophthora nicotianae:2.7%; Phytophthora infestans:1.7%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	ERR392408	mal	SAMEA2293974	PRJEB5141	Zea mays	15.87	77.25	77.25	0.0	Fusarium graminearum:56.8%; Fusarium pseudograminearum:0.8%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	ERR15005478	mal	SAMEA117592955	PRJEB84390	Triticum turgidum	8.76	21.99	21.99	0.0	Puccinia graminis:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR6827956	hal	SAMN08649455	PRJNA437324	Zea mays	88.51	2.77	2.77	0.0	Fusarium verticillioides:1.9%; Fusarium oxysporum:0.1%	multi_species	True	host_study	field	same-genus secondary (LCA collapse test)
I	SRR31639270	hal	SAMN44877730	PRJNA1189193	Hordeum vulgare	86.04	6.27	6.27	0.0	Fusarium proliferatum:1.5%; Fusarium fujikuroi:0.2%	multi_species	True	abiotic_stress	field	same-genus secondary (LCA collapse test)
I	SRR37513065	hal	SAMN56370185	PRJNA1433507	Beta vulgaris	79.67	11.2	11.2	0.0	Cercospora beticola:9.8%; Cercospora kikuchii:0.1%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR27326329	hal	SAMN39079260	PRJNA1055939	Arabidopsis thaliana	3.37	9.27	0.26	9.01	Phytophthora sojae:2.4%; Phytophthora infestans:0.9%	multi_species	True	host_study	field	same-genus secondary (LCA collapse test)
I	SRR12329597	mal	SAMN14751196	PRJNA628751	Camellia sinensis	2.86	51.03	51.03	0.0	Colletotrichum fructicola:43.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR15184342	mal	SAMN17266943	PRJNA747857	Hevea brasiliensis	61.93	32.89	32.89	0.0	Colletotrichum fructicola:2.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	ERR15005457	mal	SAMEA117592934	PRJEB84390	Triticum turgidum	36.84	20.36	20.36	0.0	Puccinia triticina:17.3%; Puccinia graminis:0.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR37452315	hal	SAMN56298500	PRJNA1431145	Citrus x paradisi	65.15	25.58	25.58	0.0	Penicillium expansum:2.0%; Penicillium digitatum:0.9%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR19752913	hal	SAMN29207167	PRJNA850943	Capsicum annuum	15.9	11.81	0.0	11.81	Phytophthora sojae:2.0%; Phytophthora infestans:1.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR5115621	mal	SAMN06144918	PRJNA338256	Allium cepa	1.54	8.06	8.06	0.0	Fusarium oxysporum NRRL 32931:0.2%; Fusarium odoratissimum:0.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR14055111	mal	SAMN18436330	PRJNA716464	Panax notoginseng	4.21	8.99	8.99	0.0	Alternaria alternata:2.5%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR23194109	hal	SAMN32877102	PRJNA926628	Hordeum vulgare	54.72	5.03	5.03	0.0	Fusarium graminearum:1.3%; Fusarium pseudograminearum:0.3%	multi_species	True	abiotic_stress	lab	same-genus secondary (LCA collapse test)
I	ERR10886969	hal	SAMEA112356037	PRJEB59062	Triticum aestivum	76.19	19.05	19.05	0.0	Fusarium graminearum:13.6%; Fusarium pseudograminearum:0.2%	multi_species	True			same-genus secondary (LCA collapse test)
I	SRR13824039	hal	SAMN18105296	PRJNA705878	Arabidopsis thaliana	1.44	69.36	69.36	0.0	Fusarium oxysporum:22.0%; Fusarium oxysporum f. sp. lycopersici:7.2%; Fusarium oxysporum NRRL 32931:2.7%; Fusarium verticillioides 7600:0.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR17633992	mal	SAMN25027030	PRJNA797683	Malus domestica	4.81	84.5	84.5	0.0	Penicillium expansum:73.6%; Penicillium digitatum:0.4%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR8208851	mal	SAMN08200486	PRJNA422914	Hordeum vulgare	16.86	0.79	0.79	0.0	Puccinia graminis:0.8%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR24788040	hal	SAMN35523779	PRJNA977407	Cunninghamia lanceolata	0.84	6.01	6.01	0.0	Fusarium solani:1.3%; Fusarium oxysporum:0.4%; Fusarium odoratissimum:0.1%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR24116281	hal	SAMN34087054	PRJNA952825	Vitis vinifera	74.42	19.16	19.16	0.0	Colletotrichum fructicola:1.2%; Colletotrichum gloeosporioides:0.6%	multi_species	True	host_study	field	same-genus secondary (LCA collapse test)
I	SRR364390	mal	SAMN00754065	PRJNA148307	Arabidopsis thaliana	70.73	0.55	0.55	0.0	Colletotrichum graminicola:0.1%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR15184343	mal	SAMN17266943	PRJNA747857	Hevea brasiliensis	62.41	31.74	31.74	0.0	Colletotrichum fructicola:2.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR31919489	mal	SAMN46137120	PRJNA1207595	Cucumis sativus	6.44	15.27	0.0	15.27	Phytophthora nicotianae:3.2%; Phytophthora infestans:2.0%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR21195579	mal	SAMN30451162	PRJNA872313	Mangifera indica	91.19	2.45	2.45	0.0	Colletotrichum siamense:0.5%; Colletotrichum fructicola:0.1%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR11947565	hal	SAMN15097751	PRJNA636958	Arabidopsis thaliana	62.12	33.22	33.22	0.0	Verticillium dahliae:24.4%; Verticillium nonalfalfae:0.4%	multi_species	True	unclear	unclear	same-genus secondary (LCA collapse test)
I	SRR15742934	hal	SAMN21322324	PRJNA761393	Cicer arietinum	77.99	3.96	0.0	3.96	Phytophthora sojae:1.5%; Phytophthora parasitica:0.5%; Phytophthora infestans:0.3%	multi_species	True			same-genus secondary (LCA collapse test)
I	SRR1425603	mal	SAMN02869672	PRJNA253086	Malus domestica	18.78	76.18	76.18	0.0	Penicillium expansum:73.2%; Penicillium digitatum:0.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR15607731	hal	SAMN20970463	PRJNA757692	Cicer arietinum	71.63	5.99	0.0	5.99	Phytophthora sojae:2.4%; Phytophthora parasitica:0.7%; Phytophthora infestans:0.4%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR22764486	hal	SAMN32135798	PRJNA912078	Oryza sativa Indica Group	59.12	9.2	9.2	0.0	Fusarium verticillioides 7600:1.5%; Fusarium solani:0.8%	multi_species	True	host_study	field	same-genus secondary (LCA collapse test)
I	SRR32938356	mal	SAMN47734607	PRJNA1244880	Phaseolus vulgaris	63.55	11.32	6.2	5.12	Phytophthora infestans:0.5%; Fusarium oxysporum:0.1%	multi_kingdom	True	single	unclear	same-genus secondary (LCA collapse test)
I	ERR3500551	mal	SAMEA5920112	PRJEB34186	Hordeum vulgare	46.45	0.58	0.58	0.0	Pyrenophora tritici-repentis:0.4%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	ERR3500544	mal	SAMEA5920112	PRJEB34186	Hordeum vulgare	47.47	0.88	0.88	0.0	Pyrenophora tritici-repentis:0.6%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR10809242	hal	SAMN13703062	PRJNA598331	Arabidopsis thaliana	87.97	3.82	3.82	0.0	Verticillium dahliae:3.3%; Verticillium dahliae VdLs.17:0.2%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR38355305	hal	SAMN57531683	PRJNA1458989	Atractylodes macrocephala	10.05	70.7	70.6	0.1	Fusarium oxysporum:23.8%; Fusarium oxysporum Fo47:5.8%; Fusarium oxysporum f. sp. lycopersici:2.8%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR29077177	mal	SAMN41447202	PRJNA1113144	Musa acuminata	34.64	45.87	45.87	0.0	Fusarium odoratissimum:15.7%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	ERR1607749	mal	SAMEA4415667	PRJEB15280	Triticum aestivum	18.27	1.45	1.45	0.0	Puccinia graminis:0.2%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR16526243	mal	SAMN22064444	PRJNA768796	Aegilops tauschii subsp. tauschii	2.74	90.45	90.45	0.0	Fusarium graminearum:62.1%; Fusarium pseudograminearum:0.4%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR27555692	hal	SAMN39449687	PRJNA1065005	Zea mays	82.04	5.7	5.7	0.0	Bipolaris maydis:1.4%; Fusarium verticillioides 7600:0.7%; Bipolaris zeicola:0.3%	multi_species	True	host_study	unclear	same-genus secondary (LCA collapse test)
I	SRR8427408	hal	SAMN10721176	PRJNA514200	Glycine max	73.76	10.71	10.71	0.0	Fusarium oxysporum f. sp. lycopersici 4287:2.7%; Fusarium graminearum:1.6%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR14386297	mal	SAMN18876192	PRJNA725323	Triticum aestivum	27.81	1.35	1.35	0.0	Puccinia graminis:1.2%	multi_species	True	single	field	same-genus secondary (LCA collapse test)
I	SRR16611318	hal	SAMN22636319	PRJNA775969	Solanum lycopersicum	82.0	10.89	10.89	0.0	Fusarium oxysporum:5.7%; Fusarium oxysporum f. sp. lycopersici:3.4%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR364401	mal	SAMN00754072	PRJNA148307	Arabidopsis thaliana	62.81	1.45	1.45	0.0	Colletotrichum graminicola:0.3%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	SRR364392	mal	SAMN00754066	PRJNA148307	Arabidopsis thaliana	66.49	0.78	0.78	0.0	Colletotrichum graminicola:0.2%	multi_species	True	host_study	lab	same-genus secondary (LCA collapse test)
I	ERR15005463	mal	SAMEA117592940	PRJEB84390	Triticum turgidum	40.58	16.54	16.54	0.0	Puccinia graminis:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR15742941	hal	SAMN21322329	PRJNA761393	Cicer arietinum	0.55	17.12	0.18	16.94	Phytophthora sojae:6.8%; Phytophthora parasitica:1.8%; Phytophthora infestans:1.2%	multi_species	True			same-genus secondary (LCA collapse test)
I	ERR5960082	mal	SAMEA8804405	PRJEB45236	Aegilops tauschii subsp. tauschii	23.54	0.92	0.92	0.0	Puccinia graminis:0.7%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR38355304	hal	SAMN57531684	PRJNA1458989	Atractylodes macrocephala	40.94	41.42	41.42	0.0	Fusarium oxysporum:10.6%; Fusarium oxysporum Fo47:1.5%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR13900319	hal	SAMN18214631	PRJNA707596	Nicotiana tabacum	4.46	15.57	4.52	11.05	Phytophthora parasitica:9.2%; Phytophthora infestans:0.7%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
I	SRR23907343	hal	SAMN33818495	PRJNA946259	Chrysanthemum x morifolium	3.83	30.71	30.3	0.41	Fusarium oxysporum:2.2%; Fusarium odoratissimum:0.9%; Fusarium solani:0.3%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	ERR3500557	mal	SAMEA5920113	PRJEB34186	Hordeum vulgare	46.93	1.42	1.42	0.0	Pyrenophora tritici-repentis:1.0%	multi_species	True	single	lab	same-genus secondary (LCA collapse test)
I	SRR39515728	mal	SAMN61468159	PRJNA1491631	Viridiplantae	36.88	10.1	10.1	0.0	Fusarium verticillioides:1.2%	multi_species	True	single	unclear	same-genus secondary (LCA collapse test)
