Run	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	known_interaction	co_infection_flag	same_genus_secondary	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR12867739	PRJNA670487	SRP288036	ILLUMINA	Sclerotinia sclerotiorum 1980 UF-70	Ricinus communis	24.7	23.93	Sclerotinia sclerotiorum 1980 UF-70	665079				0	False	single	False	63.03	0.0	1.91	0.0	0.0	22013875
SRR29057106	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	1.64	0.5	Puccinia triticina	208348				0	False	single	False	57.9	0.01	5.51	0.0	0.0	18391757
SRR32817875	PRJNA1237996	SRP572415	ILLUMINA	Blumeria graminis f. sp. tritici	Triticum aestivum	78.35	7.76	Blumeria graminis f. sp. tritici					0		single	False	0.01	0.02	1.43	0.0	0.0	35486771
SRR34026590	PRJNA1279063	SRP592876	ILLUMINA	Pyricularia oryzae	PACMAD clade	12.25	6.01	Pyricularia oryzae	318829				0	False	single	False	0.06	0.0	0.61	0.0	0.0	14473486
ERR4315597	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	12.0	6.07	Puccinia striiformis f. sp. tritici					0		single	False	0.22	0.04	9.78	0.0	0.0	18110536
SRR391836	PRJNA151285	SRP009918	ILLUMINA	Colletotrichum graminicola	Zea mays	43.3	32.6	Colletotrichum graminicola	31870				0	True	single	False	1.76	0.0	0.04	0.0	0.0	10161190
SRR12131454	PRJNA643423	SRP269654	ILLUMINA	Exserohilum turcicum	Cucumis sativus	2.62	2.24	Exserohilum turcicum	93612				0	False	single	False	85.74	0.0	2.3	0.0	0.0	21090413
SRR9997712	PRJNA560644	SRP218751	ILLUMINA	Exserohilum turcicum	Zea mays	95.35	84.01	Exserohilum turcicum	93612				0	True	single	False	0.02	0.0	0.05	0.0	0.0	15367979
SRR11214597	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Sorghum bicolor	44.73	0.11	Fusarium verticillioides	117187				0	False	single	False	33.64	0.0	0.27	0.0	0.0	12702695
SRR5437915	PRJNA382499	SRP103635	ILLUMINA	Phytophthora nicotianae	Arabidopsis thaliana	90.2	72.95	Phytophthora nicotianae	4792				0	True	single	False	0.03	0.0	0.08	0.0	0.0	23254044
SRR27895690	PRJNA1031678	SRP468185	ILLUMINA	Fusarium asiaticum	Oryza sativa	87.34	19.48	Fusarium asiaticum	282267				0	False	single	False	0.0	0.0	1.59	0.0	0.0	18296961
ERR4315506	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	18.98	0.38	Puccinia striiformis f. sp. tritici					0		single	False	0.04	0.02	6.06	0.0	0.0	14348002
ERR15005469	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Telluria group	13.78	0.1	Puccinia triticina	208348				0	False	single	False	28.71	1.95	10.29	0.0	0.0	18796815
SRR592712	PRJNA177586	SRP016120	LS454	Penicillium digitatum Pd1	Citrus sinensis	88.35	21.38	Penicillium digitatum Pd1	1170230				0	True	single	False	6.96	0.01	0.0	0.0	0.0	70749
SRR2134887	PRJNA291119	SRP061812	ILLUMINA	Phytophthora nicotianae	Glycine max	1.76	0.24	Phytophthora nicotianae	4792				0	False	single	False	0.0	0.0	0.0	0.0	0.0	59773029
SRR31850435	PRJNA994854	SRP449655	ILLUMINA	Salmonella enterica	Solanum lycopersicum	91.16	51.42	Salmonella enterica	28901				0	True	single	False	0.0	0.02	0.47	0.0	0.0	78697460
SRR27482743	PRJNA1063333	SRP482935	ILLUMINA	Ceratocystis fimbriata	Ipomoea triloba	79.81	48.09	Ceratocystis fimbriata	5158				0	False	single	False	0.12	0.9	1.53	0.0	0.0	59103977
SRR31020430	PRJNA1173795	SRP539001	ILLUMINA	Pseudomonas syringae	Nicotiana tabacum	64.95	2.38	Pseudomonas syringae	317				0	True	single	False	0.0	0.0	2.38	0.0	0.0	32157536
ERR1475175	PRJEB14623	ERP016276	ILLUMINA	Rhizoctonia solani	Lactuca sativa	35.27	31.76	Rhizoctonia solani	456999				0	False	single	False	0.0	0.0	1.7	0.0	0.0	12712851
ERR1475176	PRJEB14623	ERP016276	ILLUMINA	Rhizoctonia solani	Lactuca sativa	37.52	33.83	Rhizoctonia solani	456999				0	False	single	False	0.0	0.0	1.73	0.0	0.0	13986260
ERR1475177	PRJEB14623	ERP016276	ILLUMINA	Rhizoctonia solani	Lactuca sativa	35.27	31.78	Rhizoctonia solani	456999				0	False	single	False	0.0	0.0	1.66	0.0	0.0	13104246
ERR1475178	PRJEB14623	ERP016276	ILLUMINA	Rhizoctonia solani	Lactuca sativa	37.83	34.03	Rhizoctonia solani	456999				0	False	single	False	0.0	0.0	1.79	0.0	0.0	14096512
ERR1905216	PRJEB20188	ERP022323	ILLUMINA	Erwinia amylovora	Maleae	7.21	4.97	Erwinia amylovora	552				0	False	single	False	0.0	0.01	79.7	0.0	0.0	8551553
ERR4315232	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Opisthokonta	13.47	5.38	Puccinia striiformis f. sp. tritici					0		single	False	0.17	0.03	7.39	0.0	0.0	21951317
ERR4315327	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	16.01	12.43	Puccinia striiformis f. sp. tritici					0		single	False	0.35	0.02	8.89	0.0	0.0	23905124
ERR4315532	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Brachypodium distachyon	24.68	0.1	Puccinia striiformis f. sp. tritici					0		single	False	0.44	0.04	0.99	0.0	0.0	16876241
ERR5696293	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	81.74	11.56	Phakopsora pachyrhizi	170000				0	False	single	False	0.0	0.0	0.75	0.0	0.0	5133277
SRR10999779	PRJNA604447	SRP246655	ILLUMINA	Phytophthora infestans	Solanum tuberosum	96.72	66.25	Phytophthora infestans	4787				0	True	single	False	0.02	0.0	0.0	0.0	0.0	20181056
SRR14235791	PRJNA713956	SRP310467	ILLUMINA	Colletotrichum scovillei	Capsicum annuum	83.17	77.29	Colletotrichum scovillei	1209932				0	True	single	False	0.04	0.04	0.57	0.0	0.0	27744567
SRR22756175	PRJNA909570	SRP413319	ILLUMINA	Fusarium graminearum	Triticum aestivum	83.76	9.41	Fusarium graminearum	5518				0	True	single	False	0.0	0.0	0.38	0.0	0.0	46577944
SRR25751885	PRJNA1003258	SRP456840	ILLUMINA	Aspergillus flavus	FCB group	1.57	0.1	Aspergillus flavus	5059				0	False	single	False	63.18	0.0	12.09	0.0	0.0	59227879
SRR31200166	PRJNA1181034	SRP542693	ILLUMINA	Fusarium graminearum	Triticum aestivum	92.41	9.69	Fusarium graminearum	5518				0	True	single	False	0.0	0.0	0.17	0.0	0.0	35837561
SRR11347480	PRJNA591157	SRP233267	ILLUMINA	Fusarium oxysporum f. sp. apii	Euphyllophyta	7.34	6.94	Fusarium oxysporum f. sp. apii	224912				0	False	single	False	0.02	0.01	0.64	0.0	0.0	29575288
SRR11214632	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	39.59	36.89	Fusarium verticillioides	117187				0	True	single	False	53.26	0.01	0.19	0.0	0.0	18953564
SRR18253536	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.75	8.01	Heterodera glycines	51029				0	True	single	False	0.0	0.0	0.46	0.0	0.0	56596208
ERR1554657	PRJEB14966	ERP016648	ILLUMINA	Phytophthora infestans	Solanum tuberosum	84.26	48.78	Phytophthora infestans	4787				0	True	single	False	0.0	0.0	3.47	0.94	0.0	9883342
SRR6813482	PRJNA436064	SRP134069	ILLUMINA	Bipolaris maydis	PACMAD clade	32.78	8.9	Bipolaris maydis	5016				0	False	single	False	44.3	0.01	0.22	0.0	0.0	33447378
SRR10133427	PRJNA565800	SRP221996	PACBIO_SMRT	Phakopsora pachyrhizi	Glycine max	27.94	23.64	Phakopsora pachyrhizi	170000				0	False	single	False	0.31	0.0	0.01	0.0	0.0	163482
SRR5467168	PRJNA383862	SRP104759	ILLUMINA	Ralstonia pseudosolanacearum GMI1000	Solanum lycopersicum	36.06	6.87	Ralstonia pseudosolanacearum GMI1000	267608				0	True	single	False	0.0	0.0	1.65	0.0	0.0	33117355
SRR6286284	PRJNA418175	SRP124884	ILLUMINA	Pyricularia oryzae	Oryza sativa	66.92	9.0	Pyricularia oryzae	318829				0	True	single	False	1.38	0.0	9.8	0.0	0.0	51377393
SRR8718838	PRJNA526829	SRP188298	ILLUMINA	Pyricularia oryzae	Oryza sativa	72.72	57.69	Pyricularia oryzae	318829				0	True	single	False	0.01	0.0	0.36	0.0	0.0	22119150
SRR29056992	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	5.12	0.61	Puccinia triticina	208348				0	False	single	False	49.78	0.01	3.02	0.0	0.0	16096642
SRR13957607	PRJNA713956	SRP310467	ILLUMINA	Colletotrichum scovillei	Capsicum annuum	89.3	84.49	Colletotrichum scovillei	1209932				0	True	single	False	0.11	0.02	0.74	0.0	0.0	28646783
ERR1224555	PRJEB12497	ERP013983	ILLUMINA	Puccinia striiformis	BOP clade	17.14	6.76	Puccinia striiformis	27350				0	False	single	False	0.0	0.0	3.4	0.0	0.0	16036679
ERR2593140	PRJEB26891	ERP108922	ILLUMINA	Pyricularia oryzae	Oryza sativa	3.59	2.96	Pyricularia oryzae	318829				0	True	single	False	68.38	0.0	1.72	0.0	0.0	62859995
ERR3500532	PRJEB34186	ERP117056	ILLUMINA	Pyrenophora teres f. teres	Mycobacteroides abscessus	46.39	1.41	Pyrenophora teres f. teres					0		single	False	0.45	0.0	2.18	0.0	0.0	49391147
SRR10897983	PRJNA601001	SRP241816	ILLUMINA	Sclerotinia sclerotiorum	Brassica napus	27.01	2.55	Sclerotinia sclerotiorum	5180				0	True	single	False	36.2	0.19	0.07	0.0	0.0	12742912
SRR11214669	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	19.5	18.0	Fusarium verticillioides	117187				0	True	single	False	70.3	0.0	0.34	0.0	0.0	19687256
SRR22756172	PRJNA909570	SRP413319	ILLUMINA	Fusarium graminearum	Triticum aestivum	77.23	8.52	Fusarium graminearum	5518				0	True	single	False	0.0	0.0	0.4	0.0	0.0	41861394
SRR28266343	PRJNA1085399	SRP494046	ILLUMINA	Verticillium dahliae	Gossypium hirsutum	97.75	28.01	Verticillium dahliae	27337				0	True	single	False	0.02	0.0	0.08	0.0	0.0	29874424
SRR34097439	PRJNA1273519	SRP593736	ILLUMINA	Ustilaginoidea virens	Oryza sativa	2.25	0.75	Ustilaginoidea virens	1159556				0	True	single	False	91.77	0.05	0.52	0.0	0.0	25281420
SRR23619442	PRJNA938757	SRP424564	ILLUMINA	Fusarium oxysporum	Mesangiospermae	17.8	16.35	Fusarium oxysporum	5507				0	False	single	False	0.0	0.0	0.29	0.0	0.0	131569
SRR29424134	PRJNA1118412	SRP514138	ILLUMINA	Fulvia fulva	Solanum lycopersicum	55.11	28.18	Fulvia fulva	5499				0	True	single	False	17.02	0.0	3.5	0.0	0.0	65168718
SRR5585650	PRJNA387508	SRP107819	ILLUMINA	Lasiodiplodia theobromae	Vitis vinifera	50.9	44.92	Lasiodiplodia theobromae	45133				0	True	single	False	1.6	0.65	0.43	0.0	0.0	7563393
ERR12252985	PRJEB68334	ERP153292	ILLUMINA	Blumeria graminis f. sp. tritici	Penicillium	1.0	0.87	Blumeria graminis f. sp. tritici					0		single	False	1.92	0.01	5.94	0.0	0.0	16625445
SRR11216270	PRJNA476648	SRP251315	ILLUMINA	Colletotrichum fructicola Nara gc5	Fragaria vesca	18.93	13.57	Colletotrichum fructicola Nara gc5	1213859				0	False	single	False	0.01	0.0	0.06	0.0	0.0	68073012
SRR8465317	PRJNA516028	SRP180767	ILLUMINA	Phytophthora infestans	Solanum lycopersicum	5.07	1.33	Phytophthora infestans	4787				0	True	single	False	0.0	0.0	0.82	0.0	0.0	48021161
ERR1954079	PRJEB20582	ERP022751	ILLUMINA	Pyricularia oryzae	Brachypodium distachyon	23.07	2.15	Pyricularia oryzae	318829				0	False	single	False	1.5	0.0	1.19	0.0	0.0	9874947
ERR3856813	PRJEB36485	ERP119684	ILLUMINA	Puccinia striiformis f. sp. tritici	Puccinia graminis	11.84	0.58	Puccinia striiformis f. sp. tritici					0		single	False	0.66	0.01	0.88	0.0	0.0	22382303
SRR6942217	PRJNA373358	SRP137325	ILLUMINA	Exserohilum turcicum	Zea mays	91.61	82.93	Exserohilum turcicum	93612				0	True	single	False	1.09	0.0	0.01	0.0	0.0	48632407
SRR9995125	PRJNA558612	SRP218727	ILLUMINA	Plasmopara viticola	Plasmopara halstedii	3.06	1.82	Plasmopara viticola	143451				0	False	single	False	10.82	0.12	1.26	0.0	0.0	49205276
SRR10130111	PRJNA565800	SRP221996	ILLUMINA	Phakopsora pachyrhizi	indigoferoid/millettioid clade	87.59	74.74	Phakopsora pachyrhizi	170000				0	False	single	False	2.16	0.0	0.01	0.0	0.0	3926751
SRR11214642	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Fusarium verticillioides 7600	49.5	29.16	Fusarium verticillioides	117187				0	False	single	False	37.09	0.0	0.29	0.0	0.0	7487653
SRR19648075	PRJNA849030	SRP380159	ILLUMINA	Pyricularia oryzae	Hordeum vulgare	13.65	7.97	Pyricularia oryzae	318829				0	True	single	False	11.95	0.0	1.11	0.0	0.0	34516630
SRR21777800	PRJNA886106	SRP400587	ILLUMINA	Rhizoctonia solani	Nicotiana tabacum	53.91	4.82	Rhizoctonia solani	456999				0	False	single	False	1.21	0.0	0.16	0.0	0.0	29075708
SRR28258114	PRJNA1085269	SRP493861	ILLUMINA	Aspergillus flavus	Zea mays	3.77	2.79	Aspergillus flavus	5059				0	True	single	False	86.28	0.0	0.53	0.0	0.0	22644139
SRR29057197	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Stenosarchaea group	5.93	0.68	Puccinia triticina	208348				0	False	single	False	65.9	0.0	8.03	0.0	0.0	30700517
SRR32817872	PRJNA1237996	SRP572415	ILLUMINA	Blumeria graminis f. sp. tritici	Triticum aestivum	82.11	8.21	Blumeria graminis f. sp. tritici					0		single	False	0.0	0.0	1.17	0.0	0.0	37136565
SRR6942203	PRJNA373360	SRP137340	ILLUMINA	Exserohilum turcicum	Zea mays	90.84	82.23	Exserohilum turcicum	93612				0	True	single	False	1.71	0.0	0.02	0.0	0.0	56167351
SRR24010222	PRJNA950118	SRP430045	ILLUMINA	Puccinia striiformis	Puccinia striiformis	44.56	34.3	Puccinia striiformis	27350				0	False	single	False	34.43	0.01	1.25	0.0	0.0	20654252
DRR195595	PRJDB8014	DRP006218	ILLUMINA	Pyricularia oryzae	Mycobacteroides abscessus	13.38	1.24	Pyricularia oryzae	318829				0	False	single	False	1.63	0.0	1.51	0.0	0.0	16535399
SRR7640294	PRJNA447872	SRP156235	ILLUMINA	Epichloe festucae	Aegilops tauschii	16.49	3.82	Epichloe festucae	35717				0	False	single	False	0.06	0.0	0.24	0.0	0.0	57647311
SRR11216294	PRJNA476648	SRP251315	ILLUMINA	Colletotrichum fructicola	Fragaria vesca	19.2	13.66	Colletotrichum fructicola	690256				0	False	single	False	0.01	0.0	0.04	0.0	0.0	23736335
ERR13070694	PRJEB75530	ERP160107	ILLUMINA	Fusarium graminearum PH-1	Triticum aestivum	31.01	2.8	Fusarium graminearum PH-1	229533				0	True	single	False	55.97	0.0	0.53	0.0	0.0	22609205
SRR30326708	PRJNA396467	SRP527715	ILLUMINA	Phytophthora sojae	Phytophthora sojae	85.82	5.29	Phytophthora sojae	67593				0	False	single	False	0.0	0.0	0.5	5.58	0.0	30996563
ERR8571423	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	49.14	0.51	Puccinia striiformis f. sp. tritici					0		single	False	0.0	0.01	3.71	0.0	0.0	19576105
ERR8571438	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	41.84	1.72	Puccinia striiformis f. sp. tritici					0		single	False	0.0	0.0	10.35	0.0	0.0	18508879
ERR1607772	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	12.48	2.39	Puccinia striiformis	27350				0	False	single	False	0.25	0.0	0.42	0.0	0.0	26421748
SRR31200170	PRJNA1181034	SRP542693	ILLUMINA	Fusarium graminearum	Triticum aestivum	85.71	9.47	Fusarium graminearum	5518				0	True	single	False	5.35	0.0	0.25	0.0	0.0	96181854
SRR35697953	PRJNA1328233	SRP630233	ILLUMINA	Xanthomonas euvesicatoria	Luteimonas abyssi	16.58	0.25	Xanthomonas euvesicatoria	456327				0	False	single	False	0.0	0.01	13.64	0.0	0.0	28128338
SRR22392805	PRJNA904717	SRP409447	ILLUMINA	Blumeria graminis	Triticum aestivum	74.5	10.71	Blumeria graminis	34373				0	True	single	False	0.02	0.0	1.09	0.0	0.0	60525553
SRR10130103	PRJNA565800	SRP221996	ILLUMINA	Phakopsora pachyrhizi	indigoferoid/millettioid clade	71.48	55.4	Phakopsora pachyrhizi	170000				0	False	single	False	5.38	0.03	0.03	0.0	0.0	6088130
SRR24374425	PRJNA956871	SRP435363	OXFORD_NANOPORE	Heterodera glycines	Glycine	3.91	3.82	Heterodera glycines	51029				0	False	single	False	0.0	0.0	1.56	0.0	0.02	1011739
ERR4315269	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	28.05	17.26	Puccinia striiformis f. sp. tritici					0		single	False	0.1	0.02	5.11	0.0	0.0	20854607
ERR5696302	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	83.18	11.75	Phakopsora pachyrhizi	170000				0	False	single	False	0.0	0.0	1.07	0.0	0.0	4625664
ERR5960079	PRJEB45236	ERP129312	ILLUMINA	Puccinia striiformis f. sp. tritici	PACMAD clade	30.21	0.1	Puccinia striiformis f. sp. tritici					0		single	False	0.67	0.01	1.51	0.0	0.0	11353632
SRR12149187	PRJNA644240	SRP270083	ILLUMINA	Colletotrichum fructicola	Camellia sinensis	59.9	54.26	Colletotrichum fructicola	690256				0	True	single	False	13.14	0.1	0.51	0.0	0.0	53618164
SRR29057089	PRJNA1111826	SRP508141	ILLUMINA	Puccinia triticina	Triticum aestivum	5.22	0.44	Puccinia triticina	208348				0	True	single	False	57.08	0.19	3.66	0.0	0.0	22675290
SRR2134901	PRJNA291119	SRP061812	ILLUMINA	Phytophthora nicotianae	Glycine max	1.49	0.21	Phytophthora nicotianae	4792				0	False	single	False	0.0	0.0	0.0	0.0	0.0	60253447
SRR32908667	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	50.01	42.35	Ascochyta lentis	205686				0	False	single	False	0.02	0.0	0.67	0.0	0.0	20178688
ERR5928167	PRJEB45007	ERP129120	ILLUMINA	Pyricularia oryzae	Oryza sativa	66.52	59.78	Pyricularia oryzae	318829				0	True	single	False	14.84	0.01	2.71	0.0	0.0	10106972
SRR28258084	PRJNA1085269	SRP493861	ILLUMINA	Aspergillus flavus	Zea mays	8.51	6.53	Aspergillus flavus	5059				0	True	single	False	80.9	0.16	0.36	0.0	0.0	18027848
SRR37325206	PRJNA1426910	SRP678659	ILLUMINA	Cytospora mali	Malus domestica	89.79	10.04	Cytospora mali	578113				0	True	single	False	0.42	0.11	0.63	0.0	0.0	27695737
SRR32908655	PRJNA926806	SRP420356	ILLUMINA	Ascochyta lentis	IRL clade	48.53	41.1	Ascochyta lentis	205686				0	False	single	False	0.05	0.0	0.51	0.0	0.0	42523844
SRR11214607	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	13.98	12.46	Fusarium verticillioides	117187				0	True	single	False	75.97	0.0	0.25	0.0	0.0	16176869
SRR27482750	PRJNA1063333	SRP482935	ILLUMINA	Ceratocystis fimbriata	Ipomoea triloba	79.64	46.78	Ceratocystis fimbriata	5158				0	False	single	False	0.07	0.93	0.69	0.0	0.0	60985914
ERR4315159	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Aegilops tauschii subsp. tauschii	17.18	10.3	Puccinia striiformis f. sp. tritici					0		single	False	0.02	0.05	2.71	0.0	0.0	23660214
ERR4315601	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Bacteria	16.46	9.52	Puccinia striiformis f. sp. tritici					0		single	False	0.23	0.02	9.52	0.0	0.0	19865841
SRR12669316	PRJNA628162	SRP258568	ILLUMINA	Botrytis cinerea	Solanum lycopersicum	61.4	14.77	Botrytis cinerea	40559				0	True	single	False	1.97	0.0	2.04	0.0	0.0	25545387
SRR8718840	PRJNA526829	SRP188298	ILLUMINA	Pyricularia oryzae	Oryza sativa	58.94	32.76	Pyricularia oryzae	318829				0	True	single	False	0.02	0.0	0.23	0.0	0.0	22624736
SRR18143724	PRJNA810452	SRP361491	ILLUMINA	Salmonella enterica subsp. enterica serovar Typhimurium	Salmonella enterica subsp. enterica	1.02	0.68	Salmonella enterica subsp. enterica serovar Typhimurium					0		single	False	0.0	0.0	98.78	0.0	0.0	4978709
ERR8571399	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	42.11	3.75	Puccinia striiformis f. sp. tritici					0		single	False	0.17	0.09	4.53	0.0	0.0	24637585
ERR4315368	PRJEB39201	ERP122692	ILLUMINA	Puccinia striiformis f. sp. tritici	Opisthokonta	15.42	6.15	Puccinia striiformis f. sp. tritici					0		single	False	0.27	0.02	7.78	0.0	0.0	26310921
ERR1954100	PRJEB20582	ERP022751	ILLUMINA	Pyricularia oryzae	Brassica rapa	23.99	2.24	Pyricularia oryzae	318829				0	False	single	False	0.85	0.0	1.39	0.0	0.0	9479575
ERR3856847	PRJEB36485	ERP119684	ILLUMINA	Puccinia striiformis f. sp. tritici	Terrabacteria group	4.74	0.11	Puccinia striiformis f. sp. tritici					0		single	False	0.45	0.01	39.69	0.0	0.0	42500899
ERR5696255	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	83.08	10.72	Phakopsora pachyrhizi	170000				0	False	single	False	0.0	0.0	0.84	0.0	0.0	4778778
SRR4240603	PRJNA341340	SRP089783	ILLUMINA	Sclerotinia sclerotiorum	Arabidopsis thaliana	25.12	18.06	Sclerotinia sclerotiorum	5180				0	True	single	False	57.94	0.0	0.1	0.0	0.0	21203024
SRR9824954	PRJNA556310	SRP216241	ILLUMINA	Epichloe festucae Fl1	Lolium perenne	68.92	21.07	Epichloe festucae Fl1	877507				0	True	single	False	1.91	0.0	0.84	0.0	0.0	300893161
ERR8571414	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Triticum aestivum	15.23	1.26	Puccinia striiformis f. sp. tritici					0		single	False	0.67	0.01	9.22	0.0	0.0	24686909
ERR11403683	PRJEB61893	ERP146975	ILLUMINA	Pseudomonas [fluorescens] SBW25	Hordeum vulgare	1.55	0.94	Pseudomonas [fluorescens] SBW25	216595				0	False	single	False	0.48	0.0	90.37	0.0	0.0	8746311
SRR11214590	PRJNA609706	SRP251263	ILLUMINA	Fusarium verticillioides	Zea mays	28.3	25.01	Fusarium verticillioides	117187				0	True	single	False	58.24	0.0	0.45	0.0	0.0	15021314
SRR34097447	PRJNA1273519	SRP593736	ILLUMINA	Ustilaginoidea virens	Oryza sativa	3.78	0.82	Ustilaginoidea virens	1159556				0	True	single	False	91.31	0.03	0.31	0.0	0.0	26071922
SRR35750191	PRJNA1338360	SRP630715	ILLUMINA	Listeria monocytogenes	Daucus carota	3.56	2.07	Listeria monocytogenes	1639				0	False	single	False	0.0	0.08	90.21	0.0	0.0	8611537
ERR1607769	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	BOP clade	2.1	0.83	Puccinia striiformis	27350				0	False	single	False	1.48	0.0	0.02	0.0	0.0	17670082
ERR8571439	PRJEB50522	ERP135111	ILLUMINA	Puccinia striiformis f. sp. tritici	Escherichia coli	39.82	1.87	Puccinia striiformis f. sp. tritici					0		single	False	0.0	0.0	11.51	0.0	0.0	20266782
ERR15005542	PRJEB84390	ERP167864	ILLUMINA	Puccinia triticina	Puccinia triticina	39.54	18.66	Puccinia triticina	208348				0	False	single	False	19.54	2.81	4.68	0.0	0.0	26920030
SRR1576651	PRJNA256347	SRP045050	ILLUMINA	Puccinia striiformis f. sp. tritici	BOP clade	8.35	3.21	Puccinia striiformis f. sp. tritici					0		single	False	0.37	0.0	0.23	0.0	0.0	30704765
SRR3750713	PRJNA328045	SRP078092	ILLUMINA	Plenodomus lingam	Brassica napus	81.98	8.46	Plenodomus lingam	5022				0	True	single	False	0.34	0.0	0.01	0.0	0.0	22993293
SRR10406062	PRJNA588102	SRP228731	ILLUMINA	Puccinia striiformis f. sp. tritici	Mycobacteroides abscessus	71.16	0.13	Puccinia striiformis f. sp. tritici					0		single	False	0.66	0.01	0.86	0.0	0.0	33435905
SRR13349988	PRJNA687280	SRP300250	ILLUMINA	Sclerotinia sclerotiorum	Cicer arietinum	16.52	15.79	Sclerotinia sclerotiorum	5180				0	False	single	False	0.0	0.0	0.19	0.0	0.0	53184283
SRR17940168	PRJNA799676	SRP358918	BGISEQ	Fusarium graminearum	Fusarium graminearum	62.77	13.4	Fusarium graminearum	5518				0	False	single	False	22.71	0.0	0.07	0.0	0.0	26918378
SRR18253633	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.37	8.34	Heterodera glycines	51029				0	True	single	False	0.0	0.0	0.36	0.0	0.0	45532608
SRR9997717	PRJNA560644	SRP218751	ILLUMINA	Exserohilum turcicum	Zea mays	93.55	83.51	Exserohilum turcicum	93612				0	True	single	False	0.12	0.01	0.08	0.0	0.0	17679506
SRR11347488	PRJNA591157	SRP233267	ILLUMINA	Fusarium oxysporum f. sp. apii	Mesangiospermae	6.41	4.66	Fusarium oxysporum f. sp. apii	224912				0	False	single	False	0.01	0.0	0.42	0.0	0.0	22059623
SRR2185185	PRJNA293991	SRP062877	ILLUMINA	Colletotrichum graminicola	PACMAD clade	4.68	3.76	Colletotrichum graminicola	31870				0	False	single	False	31.5	0.0	0.0	0.0	0.0	291628
SRR18253502	PRJNA813432	SRP362848	ILLUMINA	Heterodera glycines	Glycine max	95.28	7.74	Heterodera glycines	51029				0	True	single	False	0.0	0.0	0.37	0.0	0.0	50061337
SRR31647316	PRJNA1195871	SRP550219	OXFORD_NANOPORE	Puccinia striiformis f. sp. tritici	Triticum aestivum	35.75	6.94	Puccinia striiformis f. sp. tritici					0		single	False	35.22	0.36	0.15	0.0	0.0	4817571
SRR27482747	PRJNA1063333	SRP482935	ILLUMINA	Ceratocystis fimbriata	Ipomoea triloba	78.66	47.89	Ceratocystis fimbriata	5158				0	False	single	False	0.0	0.32	1.65	0.0	0.0	53401680
ERR5696262	PRJEB44222	ERP128248	ILLUMINA	Phakopsora pachyrhizi	Glycine max	77.68	9.61	Phakopsora pachyrhizi	170000				0	False	single	False	0.0	0.0	1.85	0.0	0.0	4293332
SRR31200163	PRJNA1181034	SRP542693	ILLUMINA	Fusarium graminearum	Triticum aestivum	88.52	9.03	Fusarium graminearum	5518				0	True	single	False	0.03	0.0	0.22	0.0	0.0	36897268
ERR1607830	PRJEB15280	ERP016995	ILLUMINA	Puccinia striiformis	Mesangiospermae	2.58	2.53	Puccinia striiformis	27350				0	False	single	False	0.74	0.0	0.81	0.0	0.0	27479335
