Run	mode	BioSample	BioProject	SRAStudy	Platform	ScientificName	host	host_pct	host_species_pct	primary_pathogen	primary_taxid	primary_pct	secondary_pathogens	secondary_kingdoms	n_secondary	interaction_status	co_infection_flag	same_genus_secondary	biosample_n_runs	biosample_representative	fungi_pct	virus_pct	bacteria_pct	oomycete_pct	nematode_pct	analyzed
SRR22889032	hal	SAMN31832932	PRJNA903693	SRP410049	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	83.48		Potato virus Y	12216	13.06			0	known	single	False	7	False	0.0	13.54	0.33	0.0	0.0	25357322
SRR22889023	hal	SAMN32394602	PRJNA915468	SRP414734	ILLUMINA	Cucumis sativus	Cucumis sativus	17.15		Melon yellow spot orthotospovirus	3052578	0.26			0	known	single	False	1	True	0.0	10.55	8.16	0.0	0.0	50172265
SRR7267251	hal	SAMN09372697	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.43		Botrytis cinerea	40559	3.26			0	known	single	False	1	True	3.67	0.0	0.0	0.0	0.0	1535306
ERR15368178	hal	SAMEA118833799	PRJEB94937	ERP177699	DNBSEQ	Solanum tuberosum	Solanum tuberosum	66.48		Potato virus Y	12216	9.99			0	known	single	False	1	True	0.0	28.68	0.24	0.0	0.0	77422335
SRR16995293	hal	SAMN23375741	PRJNA782344	SRP347112	ILLUMINA	Medicago sativa	Medicago sativa	60.17		Fusarium proliferatum	948311	1.43			0	novel_host_range	single	False	1	True	3.23	0.23	0.68	0.0	0.0	32913051
SRR8871487	hal	SAMN11373568	PRJNA531693	SRP191577	ILLUMINA	Triticum turgidum	Triticum turgidum	50.06		Fusarium graminearum	5518	6.34			0	novel_host_range	single	False	1	True	9.86	0.0	0.11	0.0	0.0	24664429
SRR38897779	hal	SAMN60462032	PRJNA1472461	SRP704780	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	30.08		Blunervirus solani	3048375	63.77			0	known	single	False	1	True	0.16	63.77	0.87	0.0	0.0	20157017
SRR30499040	hal	SAMN43432505	PRJNA1148437	SRP529729	ILLUMINA	Castanea mollissima	Castanea mollissima	57.38		Cryphonectria parasitica	5116	11.29			0	known	single	False	2	False	11.44	0.0	4.63	0.0	0.0	29483960
SRR15141441	hal	SAMN20205402	PRJNA746402	SRP328353	ILLUMINA	Zea mays	Zea mays	66.61		Exserohilum turcicum	93612	2.18			0	known	single	False	1	True	3.53	0.0	1.01	0.0	0.0	3503042
SRR22805608	hal	SAMN32303129	PRJNA913645	SRP413712	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	69.62		Broad bean wilt virus 2	76875	16.36			0	known	single	False	2	True	0.0	16.89	0.97	0.0	0.0	21764717
ERR10886907	hal	SAMEA112356016	PRJEB59062	ERP144138	ILLUMINA	Triticum aestivum	Triticum aestivum	90.08		Fusarium graminearum	5518	2.57			0	known	single	False	3	False	3.68	0.0	0.21	0.0	0.0	53806593
SRR29384831	hal	SAMN41811626	PRJNA1123450	SRP513640	ILLUMINA	Zea mays	Zea mays	33.8		Ustilago maydis	5270	3.74			0	known	single	False	1	True	3.89	0.0	1.19	0.0	0.0	34214361
SRR17916348	hal	SAMN25715721	PRJNA804213	SRP358739	ILLUMINA	Lactuca sativa	Lactuca sativa	75.73		Sclerotinia sclerotiorum	5180	2.65			0	known	single	False	1	True	2.89	0.0	0.19	0.0	0.0	17365427
SRR18461294	hal	SAMN26920448	PRJNA819267	SRP365646	ILLUMINA	Zea mays	Zea mays	73.13		Fusarium graminearum	5518	16.47			0	known	single	False	1	True	21.01	0.0	0.2	0.0	0.0	26681454
SRR33658507	hal	SAMN48669510	PRJNA1266229	SRP586862	ILLUMINA	Oryza sativa	Oryza sativa	81.89		Pyricularia oryzae	318829	6.57			0	known	single	False	1	True	7.53	0.0	1.54	0.0	0.0	24439796
SRR38897780	hal	SAMN60462031	PRJNA1472461	SRP704780	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	45.87		Blunervirus solani	3048375	35.53			0	known	single	False	1	True	1.11	35.53	1.37	0.0	0.0	20162743
SRR7265012	hal	SAMN09370814	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	22.36		Botrytis cinerea	40559	1.45			0	known	single	False	1	True	1.56	0.0	0.0	0.0	0.0	1246355
SRR17520157	hal	SAMN24787025	PRJNA795871	SRP354193	ILLUMINA	Musa acuminata AAA Group	Musa acuminata AAA Group	76.85		Fusarium odoratissimum	2502994	2.44			0	known	single	False	1	True	6.52	0.0	0.43	0.0	0.0	23225495
ERR990489	hal	SAMEA3516006	PRJEB10574	ERP011838	ILLUMINA	Zea mays	Zea mays	74.37		Colletotrichum graminicola	31870	5.92			0	known	single	False	1	True	6.51	0.0	0.69	0.0	0.0	66646556
DRR842308	hal	SAMD01763099			ILLUMINA	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum	78.85		Fusarium fujikuroi	5127	0.37			0	novel_host_range	single	False	1	True	12.41	0.0	0.65	0.0	0.0	16282375
SRR36670913	hal	SAMN54422373	PRJNA1397330	SRP659614	ILLUMINA	Camellia sinensis	Camellia sinensis	70.72		Colletotrichum gloeosporioides	474922	1.21			0	novel_host_range	single	False	1	True	12.25	0.0	0.85	0.0	0.0	32152335
SRR27331622	hal	SAMN39084524	PRJNA1056126	SRP479756	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	62.18		Turnip crinkle virus	11988	20.93			0	known	single	False	1	True	0.0	20.96	1.23	0.0	0.0	3624628
ERR13230760	hal	SAMEA115607748	PRJEB75459	ERP160036	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	7.99		environmental samples	329529	11.61			0	known	single	False	2	False	0.0	0.0	43.89	0.0	0.0	4963487
SRR11497317	hal	SAMN14548747	PRJNA623526	SRP255582	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	27.4		Botrytis cinerea	40559	3.79			0	known	single	False	1	True	4.54	0.14	0.21	0.0	0.0	12694822
SRR7266997	hal	SAMN09372838	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	22.66		Botrytis cinerea	40559	1.65			0	known	single	False	1	True	1.73	0.0	0.3	0.0	0.0	1764709
SRR21796863	hal	SAMN31143199	PRJNA886841	SRP400875	ILLUMINA	Oryza sativa Indica Group	Oryza sativa Indica Group	73.9		Rhizoctonia solani	456999	15.15			0	novel_host_range	single	False	1	True	15.27	0.0	0.47	0.0	0.0	21115321
SRR23852729	hal	SAMN33745890	PRJNA944244	SRP427128	OXFORD_NANOPORE	Vitis vinifera	Vitis vinifera	25.41		Grapevine leafroll-associated virus 2	64003	4.85			0	known	single	False	1	True	0.0	52.33	0.56	0.0	0.0	38762
SRR23797912	hal	SAMN33708569	PRJNA943117	SRP426561	ILLUMINA	Vitis vinifera	Vitis vinifera	79.78		Grapevine fabavirus	1849838	15.46			0	known	single	False	1	True	0.0	16.04	0.1	0.0	0.0	27562282
SRR7266175	hal	SAMN09372202	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	15.4		Botrytis cinerea	40559	1.08			0	known	single	False	1	True	1.09	0.0	0.2	0.0	0.0	440500
ERR3791681	hal	SAMEA6448245	PRJEB36014	ERP119142	ILLUMINA	Zea mays subsp. mays	Zea mays subsp. mays	63.12		Pantoea ananatis	553	1.12			0	novel_host_range	single	False	1	True	0.0	0.0	5.86	0.0	0.0	22923741
ERR10926663	hal	SAMEA112681320	PRJEB59238	ERP144295	ILLUMINA	Triticum aestivum	Triticum aestivum	94.15		Fusarium graminearum	5518	1.0			0	known	single	False	1	True	1.46	0.0	0.29	0.0	0.0	84794126
SRR13134699	hal	SAMN16912844	PRJNA680761	SRP294130	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	72.67		Turnip mosaic virus	12230	21.47			0	known	single	False	1	True	0.0	21.48	0.47	0.0	0.0	24245878
SRR12245839	hal	SAMN15566909	PRJNA646284	SRP272336	ILLUMINA	Zea mays	Zea mays	69.87		Sugarcane mosaic virus	12224	24.21			0	known	single	False	1	True	0.23	24.24	0.25	0.0	0.0	23054566
SRR28797186	hal	SAMN41075149	PRJNA1103102	SRP503877	ILLUMINA	Zea mays subsp. mays	Zea mays subsp. mays	77.02		Sugarcane mosaic virus	12224	16.9			0	known	single	False	1	True	0.0	17.93	0.18	0.0	0.0	30271079
SRR7266334	hal	SAMN09372141	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.29		Botrytis cinerea	40559	2.53			0	known	single	False	1	True	2.69	0.0	0.14	0.0	0.0	1573897
SRR34300163	hal	SAMN49716696	PRJNA1217477	SRP561190	ILLUMINA	Phaseolus vulgaris	Phaseolus vulgaris	59.86		Botrytis cinerea	40559	3.28			0	known	single	False	1	True	4.24	0.0	9.72	0.0	0.0	32395765
SRR8309921	hal	SAMN10574148	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	60.83		Fusarium graminearum	5518	3.85			0	known	single	False	1	True	5.81	0.0	0.17	0.0	0.0	41707733
SRR31204180	hal	SAMN44554632	PRJNA1181513	SRP542804	ILLUMINA	Oryza sativa Japonica Group	Oryza sativa Japonica Group	83.19		Pyricularia oryzae	318829	4.62			0	known	single	False	1	True	5.03	0.0	2.07	0.0	0.0	30887261
ERR7421522	hal	SAMEA11296448	PRJEB48949	ERP133391	ILLUMINA	Vitis vinifera	Vitis vinifera	17.09		Botrytis cinerea	40559	29.93			0	known	single	False	1	True	32.54	0.57	0.53	0.0	0.0	8605909
SRR12245843	hal	SAMN15566905	PRJNA646284	SRP272336	ILLUMINA	Zea mays	Zea mays	82.59		Sugarcane mosaic virus	12224	11.0			0	known	single	False	1	True	0.28	11.0	0.32	0.0	0.0	31283872
ERR14835984	hal	SAMEA117983061	PRJEB88178	ERP171315	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	47.82		Sclerotinia sclerotiorum	5180	40.22			0	known	single	False	1	True	42.25	0.0	0.29	0.0	0.0	85462733
DRR764027	hal	SAMD01490946	PRJDB34659	DRP015108	DNBSEQ	Solanum tuberosum	Solanum tuberosum	91.28		Phytophthora infestans	4787	1.97			0	known	single	False	1	True	0.0	0.0	0.63	2.13	0.0	24099013
SRR25998752	hal	SAMN37346518	PRJNA1015113	SRP459595	ILLUMINA	Lactuca sativa	Lactuca sativa	83.58		Sclerotinia sclerotiorum	5180	3.03			0	known	single	False	1	True	3.41	0.0	1.33	0.0	0.0	36270451
SRR30498940	hal	SAMN43432451	PRJNA1148431	SRP529444	ILLUMINA	Castanea dentata	Castanea dentata	54.19		Cryphonectria parasitica	5116	10.37			0	known	single	False	1	True	10.59	0.0	7.24	0.0	0.0	27138354
SRR14141737	hal	SAMN18613982	PRJNA719608	SRP313424	BGISEQ	Brassica juncea	Brassica juncea	49.93		Turnip yellows virus	131083	0.46			0	known	single	False	1	True	0.0	13.03	0.0	0.0	0.0	127198090
SRR39368692	hal	SAMN61178123	PRJNA1483299	SRP713317	ILLUMINA	Citrus reticulata	Citrus reticulata	67.31		Potexvirus citriflavivenae	3433772	19.4			0	known	single	False	1	True	0.0	22.76	1.86	0.0	0.0	21652421
SRR32290235	hal	SAMN46750428	PRJNA1221773	SRP562860	ILLUMINA	Triticum turgidum	Triticum turgidum	66.59		Puccinia striiformis	27350	24.09			0	novel_host_range	single	False	1	True	24.31	0.0	1.0	0.0	0.0	34995266
SRR7264746	hal	SAMN09371131	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	21.57		Botrytis cinerea	40559	1.08			0	known	single	False	1	True	1.18	0.0	3.79	0.0	0.0	2263097
SRR19426700	hal	SAMN28688144	PRJNA842823	SRP377327	ILLUMINA	Triticum aestivum	Triticum aestivum	81.78		Fusarium graminearum	5518	3.27			0	known	single	False	1	True	4.63	0.0	0.53	0.0	0.0	56515328
SRR1793857	hal	SAMN03333091	PRJNA274853	SRP053361	ILLUMINA	Brassica napus	Brassica napus	81.53		Sclerotinia sclerotiorum	5180	10.26			0	known	single	False	1	True	10.68	0.0	0.26	0.0	0.0	12377291
SRR7267328	hal	SAMN09372896	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.07		Botrytis cinerea	40559	3.96			0	known	single	False	1	True	4.4	0.0	0.14	0.0	0.0	2262538
SRR8309959	hal	SAMN10574300	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	59.85		Fusarium graminearum	5518	1.24			0	known	single	False	1	True	1.95	0.0	0.38	0.0	0.0	27971978
SRR11462950	hal	SAMN14490329	PRJNA616416	SRP254856	ILLUMINA	Solanum tuberosum	Solanum tuberosum	43.79		Xanthomonas oryzae	347	0.34			0	novel_host_range	single	False	1	True	0.0	2.84	7.72	0.0	0.0	30431267
SRR23198258	hal	SAMN32885130	PRJNA926886	SRP418807	ILLUMINA	Chrysanthemum x morifolium	Chrysanthemum x morifolium	4.96		Fusarium oxysporum NRRL 32931	660029	0.37			0	novel_host_range	single	False	1	True	27.72	0.0	0.98	0.0	0.0	29905213
SRR18856181	hal	SAMN27723642	PRJNA830457	SRP371520	ILLUMINA	Brassica napus	Brassica napus	75.36		Sclerotinia sclerotiorum	5180	15.22			0	known	single	False	1	True	16.42	0.0	0.43	0.0	0.0	125286671
DRR897953	hal	SAMD01690113		DRP018998	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	50.43		Comovirus arabidopsis	3052138	3.14			0	known	single	False	1	True	0.0	33.13	0.2	0.0	0.0	17947571
SRR28736449	hal	SAMN41008373	PRJNA1101972	SRP502625	ILLUMINA	Brassica napus	Brassica napus	78.6		Sclerotinia sclerotiorum	5180	9.17			0	known	single	False	1	True	10.03	0.0	0.96	0.0	0.0	28945162
ERR3452458	hal	SAMEA5815021	PRJEB33674	ERP116485	ILLUMINA	Beta vulgaris	Beta vulgaris	33.85		Beet soil-borne mosaic virus	76343	12.38			0	known	single	False	2	True	0.0	12.84	0.23	0.0	0.0	12084500
ERR3452457	hal	SAMEA5815021	PRJEB33674	ERP116485	ILLUMINA	Beta vulgaris	Beta vulgaris	34.54		Beet soil-borne mosaic virus	76343	12.62			0	known	single	False	2	False	0.0	13.1	0.23	0.0	0.0	12063907
SRR29826759	hal	SAMN42494749	PRJNA1135933	SRP519862	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	17.77		Sclerotinia sclerotiorum	5180	60.76			0	known	single	False	1	True	67.23	0.0	1.86	0.0	0.0	22926015
SRR15498073	hal	SAMN20825321	PRJNA755474	SRP332831	PACBIO_SMRT	Arabidopsis thaliana	Arabidopsis thaliana	37.49		Botrytis cinerea	40559	5.81			0	known	single	False	1	True	6.32	0.0	0.13	0.0	0.0	11715592
SRR36910232	hal	SAMN54710580	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	67.98		Botrytis cinerea	40559	3.65			0	novel_host_range	single	False	1	True	5.16	0.0	4.47	0.0	0.0	38464287
SRR14467129	hal	SAMN19069000	PRJNA728113	SRP318925	ILLUMINA	Hordeum vulgare	Hordeum vulgare	34.02		Fusarium graminearum	5518	1.73			0	known	single	False	1	True	3.48	0.0	1.82	0.0	0.0	59567586
SRR35248609	hal	SAMN51024269	PRJNA1314945	SRP617322	ILLUMINA	Triticum aestivum	Triticum aestivum	91.68		Zymoseptoria tritici	1047171	1.01			0	known	single	False	1	True	1.62	0.0	0.0	0.0	0.0	9771397
SRR24804928	hal	SAMN35565531	PRJNA978953	SRP440831	ILLUMINA	Solanum tuberosum	Solanum tuberosum	73.43		Potato virus Y	12216	5.54			0	known	single	False	1	True	0.55	15.37	0.97	0.0	0.0	18743866
SRR35278654	hal	SAMN51192656	PRJNA1320984	SRP617984	ILLUMINA	Lilium brownii	Lilium brownii	3.53		Plantago asiatica mosaic virus	28354	13.79			0	known	single	False	1	True	0.0	13.83	1.08	0.0	0.0	23007463
SRR22973792	hal	SAMN32578728	PRJNA918399	SRP415840	ILLUMINA	Triticum aestivum	Triticum aestivum	71.79		Zymoseptoria tritici	1047171	10.81			0	known	single	False	1	True	11.07	0.0	0.72	0.0	0.0	37857810
SRR11814718	hal	SAMN14917357	PRJNA633940	SRP262374	ILLUMINA	Setaria italica	Setaria italica	82.57		Alternaria alternata	5599	2.51			0	novel_host_range	single	False	1	True	8.26	0.0	0.66	0.0	0.0	20165444
SRR14674064	hal	SAMN19250355	PRJNA731024	SRP321728	ILLUMINA	Triticum aestivum	Triticum aestivum	70.03		Fusarium graminearum	5518	1.08			0	known	single	False	1	True	1.65	0.0	1.87	0.0	0.0	14206800
SRR16351743	hal	SAMN22314528	PRJNA771518	SRP341525	ILLUMINA	Zea mays	Zea mays	2.55		Fusarium verticillioides 7600	334819	19.47			0	known	single	False	1	True	23.97	0.0	5.65	0.0	0.0	26181282
SRR24657695	hal	SAMN35178207	PRJNA974369	SRP438599	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	60.95		Turnip mosaic virus	12230	22.91			0	known	single	False	1	True	0.0	22.92	0.58	0.0	0.0	19865970
SRR11495933	hal	SAMN14546277	PRJNA623421	SRP255543	BGISEQ	Triticum aestivum	Triticum aestivum	40.78		Fusarium proliferatum	948311	1.63			0	novel_host_range	single	False	1	True	7.89	0.0	0.25	0.0	0.0	107685356
SRR24956604	hal	SAMN35354921	PRJNA976033	SRP444553	ILLUMINA	Helianthus annuus subsp. annuus	Helianthus annuus subsp. annuus	12.76		Pantoea ananatis	553	6.93			0	novel_host_range	single	False	1	True	0.0	0.0	62.43	0.0	0.0	18415293
SRR31509648	hal	SAMN44879042	PRJNA1189264	SRP547565	ILLUMINA	Oryza sativa	Oryza sativa	25.74		Fusarium oxysporum	5507	1.17			0	known	single	False	1	True	8.12	0.0	3.56	0.0	0.0	27856857
DRR623327	hal	SAMD00850357	PRJDB19723	DRP012472	ILLUMINA	Oryza sativa Japonica Group	Oryza sativa Japonica Group	52.8		Pyricularia oryzae	318829	8.25			0	known	single	False	1	True	9.76	0.0	4.7	0.0	0.0	5921194
SRR17244295	hal	SAMN24108110	PRJNA789347	SRP350981	ILLUMINA	Solanum tuberosum	Solanum tuberosum	43.68		Potato virus S	12169	16.47			0	known	single	False	1	True	0.0	16.64	3.31	0.0	0.0	22465153
SRR8457032	hal	SAMN10768947	PRJNA515801	SRP180310	ILLUMINA	Solanum tuberosum	Solanum tuberosum	45.09		Potato virus M	12167	17.26			0	known	single	False	3	True	0.0	17.26	0.0	0.0	0.0	43530408
SRR7267172	hal	SAMN09372651	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	5.4		Botrytis cinerea	40559	7.53			0	known	single	False	1	True	8.41	0.0	0.67	0.0	0.0	1604244
SRR7264703	hal	SAMN09371118	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	22.68		Botrytis cinerea	40559	1.6			0	known	single	False	1	True	1.75	0.0	0.0	0.0	0.0	1187553
SRR23548118	hal	SAMN33373522	PRJNA936832	SRP423467	ILLUMINA	Triticum aestivum	Triticum aestivum	77.72		Zymoseptoria tritici	1047171	1.1			0	known	single	False	1	True	1.11	0.0	1.32	0.0	0.0	103058349
SRR28797214	hal	SAMN41075168	PRJNA1103102	SRP503877	ILLUMINA	Zea mays subsp. mays	Zea mays subsp. mays	67.06		Sugarcane mosaic virus	12224	24.87			0	known	single	False	1	True	0.0	26.44	0.25	0.0	0.0	24419785
SRR8078933	hal	SAMN10227646	PRJNA495475	SRP166137	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	93.65		Botrytis cinerea	40559	1.7			0	known	single	False	9	False	1.74	0.0	0.0	0.0	0.0	31694048
SRR26038037	hal	SAMN37357975	PRJNA1015548	SRP459881	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	93.01		Botrytis cinerea	40559	1.52			0	known	single	False	1	True	2.05	0.0	0.58	0.0	0.0	61661504
SRR36367292	hal	SAMN53798014	PRJNA1217477	SRP561190	ILLUMINA	Cucurbita pepo	Cucurbita pepo	49.64		Botrytis cinerea	40559	5.19			0	known	single	False	1	True	7.69	0.67	8.76	0.0	0.0	47374443
SRR12158774	hal	SAMN15459317	PRJNA644406	SRP270363	ILLUMINA	Medicago sativa	Medicago sativa	26.73		Fusarium oxysporum	5507	3.12			0	novel_host_range	single	False	1	True	11.93	0.0	0.41	0.0	0.0	24005878
SRR10160964	hal	SAMN12645910	PRJNA562616	SRP222915	ILLUMINA	Tagetes erecta	Tagetes erecta	12.2		Patchouli mild mosaic virus	73149	0.44			0	known	single	False	1	True	0.0	13.17	1.99	0.0	0.0	26033146
SRR7252059	hal	SAMN09291494	PRJNA472447	SRP149505	ILLUMINA	Zea mays	Zea mays	72.44		Ustilago maydis	5270	1.22			0	known	single	False	2	False	1.27	0.0	1.55	0.0	0.0	2653088
SRR35859410	hal	SAMN52897350	PRJNA1347747	SRP636977	BGISEQ	Solanum lycopersicum	Solanum lycopersicum	76.89		Potexvirus pepini	3433856	4.43			0	known	single	False	3	False	0.0	14.25	0.58	0.0	0.0	35273524
DRR782989	hal	SAMD01669026	PRJDB37035	DRP014872	DNBSEQ	Oryza sativa	Oryza sativa	74.6		Rhizoctonia solani	456999	19.05			0	novel_host_range	single	False	1	True	19.12	0.79	0.47	0.0	0.0	24749660
SRR26860114	hal	SAMN38296603	PRJNA1041741	SRP472529	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	19.92		Sclerotinia sclerotiorum	5180	65.66			0	known	single	False	1	True	68.02	0.0	0.55	0.0	0.0	36109296
SRR11814922	hal	SAMN14917454	PRJNA633940	SRP262374	ILLUMINA	Setaria italica	Setaria italica	91.17		Alternaria alternata	5599	1.3			0	novel_host_range	single	False	1	True	2.85	0.21	0.17	0.0	0.0	22817642
SRR8309972	hal	SAMN10574287	PRJNA509214	SRP173230	ILLUMINA	Triticum aestivum	Triticum aestivum	61.15		Fusarium graminearum	5518	1.42			0	known	single	False	1	True	2.23	0.0	0.23	0.0	0.0	26325717
DRR839508	hal	SAMD01757498			ILLUMINA	Triticum aestivum	Triticum aestivum	53.42		Fusarium graminearum	5518	14.07			0	known	single	False	1	True	34.12	0.0	1.48	0.0	0.0	70430960
SRR7266189	hal	SAMN09372271	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	16.04		Botrytis cinerea	40559	1.06			0	known	single	False	1	True	1.13	0.0	0.51	0.0	0.0	3920035
ERR2695968	hal	SAMEA4785269	PRJEB27713	ERP109834	ILLUMINA	Zea mays	Zea mays	2.28		Sugarcane mosaic virus	12224	0.58			0	known	single	False	1	True	0.0	88.83	1.98	0.0	0.0	4958202
SRR3734875	hal	SAMN05335364	PRJNA327437	SRP077675	ILLUMINA	Brassica napus	Brassica napus	11.19		Sclerotinia sclerotiorum	5180	66.74			0	known	single	False	1	True	71.24	0.0	0.66	0.0	0.0	1147625
SRR7264802	hal	SAMN09370955	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	24.51		Botrytis cinerea	40559	1.47			0	known	single	False	1	True	1.6	0.0	0.0	0.0	0.0	1518575
SRR36134913	hal	SAMN53318923	PRJNA1366519	SRP647647	ILLUMINA	Hordeum vulgare	Hordeum vulgare	52.22		Fusarium pseudograminearum	101028	0.33			0	known	single	False	1	True	5.32	0.0	1.48	0.0	0.0	6459062
DRR217280	hal	SAMD00212267	PRJDB9515	DRP013241	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	26.75		Colletotrichum fructicola	690256	0.96			0	novel_host_range	single	False	1	True	64.56	0.0	0.21	0.0	0.0	16117168
SRR7851410	hal	SAMN09748317	PRJNA490074	SRP161874	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	68.12		Sclerotinia sclerotiorum	5180	25.82			0	known	single	False	1	True	26.66	0.0	0.14	0.0	0.0	23187019
SRR36134915	hal	SAMN53318925	PRJNA1366519	SRP647647	ILLUMINA	Hordeum vulgare	Hordeum vulgare	53.6		Fusarium graminearum	5518	1.02			0	known	single	False	1	True	3.79	0.0	3.62	0.0	0.0	6624445
SRR15571114	hal	SAMN20934250	PRJNA757130	SRP333792	BGISEQ	Arabidopsis thaliana	Arabidopsis thaliana	70.72		Botrytis cinerea	40559	17.94			0	known	single	False	1	True	19.26	0.0	0.0	0.0	0.0	44053948
SRR5724225	hal	SAMN07256512	PRJNA391024	SRP109982	ILLUMINA	Solanum lycopersicum	Solanum lycopersicum	60.07		Metarhizium robertsii	568076	1.55			0	novel_host_range	single	False	1	True	4.73	0.0	0.0	0.0	0.0	15437950
ERR10926700	hal	SAMEA112681340	PRJEB59238	ERP144295	ILLUMINA	Triticum aestivum	Triticum aestivum	92.11		Fusarium graminearum	5518	2.54			0	known	single	False	1	True	3.69	0.0	0.18	0.0	0.0	62947980
SRR29290343	hal	SAMN41679628	PRJNA1120176	SRP511907	ILLUMINA	Gossypium hirsutum	Gossypium hirsutum	92.88		Verticillium dahliae	27337	2.42			0	known	single	False	1	True	3.35	0.0	0.26	0.0	0.0	24066125
ERR13230666	hal	SAMEA115607761	PRJEB75459	ERP160036	ILLUMINA	Nicotiana tabacum	Nicotiana tabacum	55.8		environmental samples	329529	19.19			0	known	single	False	4	False	0.0	0.0	22.09	0.0	0.0	4789081
SRR36910243	hal	SAMN54710570	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	61.6		Botrytis cinerea	40559	2.64			0	novel_host_range	single	False	1	True	3.74	0.0	6.15	0.0	0.0	42663808
SRR36910251	hal	SAMN54710563	PRJNA1217477	SRP561190	ILLUMINA	Vigna unguiculata	Vigna unguiculata	68.09		Botrytis cinerea	40559	3.48			0	novel_host_range	single	False	1	True	4.78	0.0	4.21	0.0	0.0	33468608
SRR13312147	hal	SAMN17170131	PRJNA688172	SRP299427	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	73.93		Pseudomonas aeruginosa	287	1.21			0	known	single	False	1	True	0.0	0.0	8.92	0.0	0.0	9738021
SRR17951562	hal	SAMN25760025	PRJNA804578	SRP358975	ILLUMINA	Triticum aestivum	Triticum aestivum	78.78		Fusarium verticillioides 7600	334819	1.13			0	known	single	False	1	True	5.53	0.0	0.74	0.0	0.0	32431830
SRR7267185	hal	SAMN09372803	PRJNA473829	SRP149815	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	18.04		Botrytis cinerea	40559	3.11			0	known	single	False	1	True	3.23	0.0	0.15	0.0	0.0	1151118
SRR21354774	hal	SAMN30600974	PRJNA875113	SRP394920	ILLUMINA	Arabidopsis thaliana	Arabidopsis thaliana	0.0		Grapevine fanleaf virus	12274	11.15			0	known	single	False	1	True	0.0	11.93	1.48	0.0	0.0	268345
SRR10448318	hal	SAMN13291335	PRJNA589748	SRP230058	ILLUMINA	Solanum tuberosum	Solanum tuberosum	0.68		Potato virus Y	12216	54.83			0	known	single	False	1	True	1.72	64.73	12.51	0.0	0.0	2374496
SRR12768148	hal	SAMN16356972	PRJNA667164	SRP286255	ILLUMINA	Zea mays	Zea mays	11.56		Alternaria alternata	5599	1.58			0	novel_host_range	single	False	1	True	8.29	0.17	0.78	0.0	0.0	1221065
SRR24956559	hal	SAMN35354855	PRJNA976033	SRP444553	ILLUMINA	Helianthus annuus subsp. annuus	Helianthus annuus subsp. annuus	38.0		Pantoea ananatis	553	1.53			0	novel_host_range	single	False	1	True	0.0	0.0	15.53	0.0	0.0	18049248
